"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","Puma","Caps","tchooz","20","tchooz:9115227554049",,"USD","true",,"boys","false","ESS NO.1 LOGO BB Cap Jr","2026-04-26T03:00:09Z","Purple","Navy","YUTH",,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/ess-no-1-logo-bb-cap-jr","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115227521281",,"USD","true",,"kids","false","PUMA x HOT WHEELS BB Cap Jr","2026-04-26T03:00:09Z","YUTH",,,,,,,,,,,,"2612901","https://tchoozshoes.com/products/puma-x-hot-wheels-bb-cap-jr","does_not_exist"
"in_stock","Puma","Caps","tchooz","49","tchooz:9115227488513",,"USD","true",,,"false","BMW MMS BB Cap","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2687501","https://tchoozshoes.com/products/bmw-mms-bb-cap","does_not_exist"
"in_stock","Puma","Caps","tchooz","40","tchooz:9115227455745",,"USD","true",,"men","false","BMW MMS BB Cap Men","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2623302","https://tchoozshoes.com/products/bmw-mms-bb-cap-men","does_not_exist"
"in_stock","Puma","Gloves","tchooz","45","tchooz:9115227422977",,"USD","true",,"men","false","TR Ess Gloves Up Men","2026-04-26T03:00:09Z","L",,,,,,,,,,,,"4146604","https://tchoozshoes.com/products/tr-ess-gloves-up-men","does_not_exist"
"in_stock","Puma","Gloves","tchooz","35","tchooz:9115227390209",,"USD","true",,"women","false","TR Gym Gloves Women","2026-04-26T03:00:09Z","purple",,,,,,,,,,,,"4177309","https://tchoozshoes.com/products/tr-gym-gloves-women","does_not_exist"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9115227357441",,"USD","true",,"women","false","AT Sportbands (6pcs) Women","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"5345233","https://tchoozshoes.com/products/at-sportbands-6pcs-women","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115227324673",,"USD","true",,"men","false","ATTACANTO Graphic Men","2026-04-26T03:00:09Z","5",,,,,,,,,,,,"8407317","https://tchoozshoes.com/products/attacanto-graphic-men","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115227291905",,"USD","true",,"men","false","PUMA Big Cat ball Men","2026-04-26T03:00:09Z","5","Yellow",,,,,,,,,,,"8458901","https://tchoozshoes.com/products/puma-big-cat-ball-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","45","tchooz:9115227259137","15","USD","true","66.67","girls","true","TAD ESS High Waist 7/8 Tights G Girls","2026-04-26T03:00:09Z","16 Years",,,,,,,,,,,,"52654546","https://tchoozshoes.com/products/tad-ess-high-waist-7-8-tights-g-girls","does_not_exist"
"in_stock","Puma","Pants","tchooz","110","tchooz:9115227160833","40","USD","true","63.64","men","true","ROAD TO UNITY AOP Pants DK op Men","2026-04-26T03:00:09Z","Navy",,,,,,,,,,,,"62959616","https://tchoozshoes.com/products/road-to-unity-aop-pants-dk-op-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","40","tchooz:9115226964225","15","USD","true","62.5","girls","true","ESS ANIMAL AOP Leggings G Girls","2026-04-26T03:00:09Z","14 Years","16 Years",,,,,,,,,,,"68561801","https://tchoozshoes.com/products/ess-animal-aop-leggings-g-girls","does_not_exist"
"in_stock","Puma","Tights","tchooz","40","tchooz:9115226898689","15","USD","true","62.5","girls","true","PUMA CLASS High Waist Leggings G Girls","2026-04-26T03:00:09Z","14 Years","16 Years",,,,,,,,,,,"68583146","https://tchoozshoes.com/products/puma-class-high-waist-leggings-g-girls","does_not_exist"
"in_stock","Puma","Tights","tchooz","45","tchooz:9115226833153","20","USD","true","55.56","girls","true","PUMA CLASS HW Flared Leggings G Girls","2026-04-26T03:00:09Z","14 Years","16 Years",,,,,,,,,,,"68587018","https://tchoozshoes.com/products/puma-class-hw-flared-leggings-g-girls","does_not_exist"
"in_stock","Puma","Low boots","tchooz","70","tchooz:9115226800385",,"USD","true",,"men","false","ATTACANTO IT Men","2026-04-26T03:00:09Z","39","41","42","42.5","44.5","45","46",,,,,,"10747901","https://tchoozshoes.com/products/attacanto-it-men","does_not_exist"
"in_stock","Puma","Low boots","tchooz","145","tchooz:9115226734849","60","USD","true","58.62","men","true","Easy Rider Road to Unity Men","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"40133901","https://tchoozshoes.com/products/easy-rider-road-to-unity-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","175","tchooz:9115226702081","105","USD","true","40","women","true","SAMBA LT Women","2026-04-26T03:00:09Z","Navy",,,,,,,,,,,,"JH5705","https://tchoozshoes.com/products/samba-lt-women","does_not_exist"
"in_stock","Adidas","Sandals","tchooz","80","tchooz:9115226669313","42","USD","true","47.5","men","true","ADILETTE COMFORT MER Men","2026-04-26T03:00:09Z","43 1/3",,,,,,,,,,,,"JR1071","https://tchoozshoes.com/products/adilette-comfort-mer-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","65","tchooz:9115226636545","25","USD","true","61.54","women","true","TAD GRAPHIC TIGHT Women","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"52590117","https://tchoozshoes.com/products/tad-graphic-tight-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","90","tchooz:9115226571009",,"USD","true",,"women","false","RUN ULTRAWEAVE 2IN1 4 SHORT Women","2026-04-26T03:00:09Z","XS","M",,,,,,,,,,,"52666601","https://tchoozshoes.com/products/run-ultraweave-2in1-4-short-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","55","tchooz:9115226538241",,"USD","true",,"women","false","TAD ESSENTIAL TIGHT - H7/Women","2026-04-26T03:00:09Z","XS",,,,,,,,,,,,"52589901","https://tchoozshoes.com/products/tad-essential-tight-h7-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","70","tchooz:9115226505473","30","USD","true","57.14","women","true","PUMA STRONG COLORBLOCK TIGHT Women","2026-04-26T03:00:09Z","Purple",,,,,,,,,,,,"52600099","https://tchoozshoes.com/products/puma-strong-colorblock-tight-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","90","tchooz:9115226472705","35","USD","true","61.11","men","true","RUN ULTRAWEAVE 2IN1 5 SHORT Men","2026-04-26T03:00:09Z","S",,,,,,,,,,,,"52663501","https://tchoozshoes.com/products/run-ultraweave-2in1-5-short-men","does_not_exist"
"in_stock","Puma","Shorts","tchooz","70","tchooz:9115226439937","20","USD","true","71.43","women","true","RUN KNIT 3” SPLIT SHORT Women","2026-04-26T03:00:09Z","XS",,,,,,,,,,,,"52666401","https://tchoozshoes.com/products/run-knit-3-split-short-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","65","tchooz:9115226374401","25","USD","true","61.54","women","true","MOVE H7/TIGHT Women","2026-04-26T03:00:09Z","L",,,,,,,,,,,,"52669230","https://tchoozshoes.com/products/move-h7-tight-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","45","tchooz:9115226341633","15","USD","true","66.67","girls","true","BUTTERFLY VIBE AOP HLeggings Girls","2026-04-26T03:00:09Z","14 Years","16 Years",,,,,,,,,,,"62988767","https://tchoozshoes.com/products/butterfly-vibe-aop-hleggings-girls","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115226046721","20","USD","true","60","women","true","W RUN VELOCITY 3 SHORT Women","2026-04-26T03:00:09Z","Purple",,,,,,,,,,,,"52658589","https://tchoozshoes.com/products/w-run-velocity-3-short-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","41","tchooz:9115226013953",,"USD","true",,"men","false","M RUN VELOCITY TEE Men","2026-04-26T03:00:09Z","S","M","L","XL","XXL",,,,,,,,"52660002","https://tchoozshoes.com/products/m-run-velocity-tee-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","60","tchooz:9115225850113","20","USD","true","66.67","women","true","EVOSTRIPE Tights Women","2026-04-26T03:00:09Z","L",,,,,,,,,,,,"68505230","https://tchoozshoes.com/products/evostripe-tights-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115225751809","10","USD","true","66.67","boys","true","CATS CLUB Tee PS Boys","2026-04-26T03:00:09Z","5 Years","6 Years",,,,,,,,,,,"68516187","https://tchoozshoes.com/products/cats-club-tee-ps-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","75","tchooz:9115225719041","25","USD","true","66.67","women","true","LACE HW 7/8 TIGHT Women","2026-04-26T03:00:09Z","L",,,,,,,,,,,,"52677830","https://tchoozshoes.com/products/lace-hw-7-8-tight-women","does_not_exist"
"in_stock","Puma","Caps","tchooz","35","tchooz:9115225620737",,"USD","true",,"unisex","false","WARDROBE ESS GRAPHIC Dad Cap Unisex","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2615502","https://tchoozshoes.com/products/wardrobe-ess-graphic-dad-cap-unisex","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","30","tchooz:9115225587969",,"USD","true",,"unisex","false","TR Bottle Sportstyle 1liter Unisex","2026-04-26T03:00:09Z","yellow",,,,,,,,,,,,"5381129","https://tchoozshoes.com/products/tr-bottle-sportstyle-1liter-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","80","tchooz:9115225456897",,"USD","true",,"unisex","false","Training Sportsbag M Unisex","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"9092003","https://tchoozshoes.com/products/training-sportsbag-m-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","60","tchooz:9115225391361",,"USD","true",,"unisex","false","CAMPUS Medium Reporter Bag Unisex","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"9129701","https://tchoozshoes.com/products/campus-medium-reporter-bag-unisex","does_not_exist"
"in_stock","Puma","Bags","tchooz","35","tchooz:9115225358593",,"USD","true",,"women","false","POP Tote Women","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"9133602","https://tchoozshoes.com/products/pop-tote-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115225293057",,"USD","true",,"men","false","FUTURE 8 PLAY FG/AG Men","2026-04-26T03:00:09Z","41","42","42.5","44","44.5","45","43",,,,,,"10814102","https://tchoozshoes.com/products/future-8-play-fg-ag-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","25","tchooz:9115225096449",,"USD","true",,"unisex","false","RUNNING Visor","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2616502","https://tchoozshoes.com/products/running-visor","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115224998145","30","USD","true","57.14","boys","true","ULTRA 5 PLAY TT Jr Boys","2026-04-26T03:00:09Z","37","37.5",,,,,,,,,,,"10833301","https://tchoozshoes.com/products/ultra-5-play-tt-jr-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","112","tchooz:9115224899841",,"USD","true",,"men","false","Softride Symmetry Fuzion Men","2026-04-26T03:00:09Z","44","45",,,,,,,,,,,"31012709","https://tchoozshoes.com/products/softride-symmetry-fuzion-men","does_not_exist"
"in_stock","Puma","Caps","tchooz","20","tchooz:9115224736001",,"USD","true",,"unisex","false","ESS NO.1 LOGOB Cap Unisex","2026-04-26T03:00:09Z","X",,,,,,,,,,,,"2599903","https://tchoozshoes.com/products/ess-no-1-logob-cap-unisex","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","128","tchooz:9115224539393",,"USD","true",,"men","false","BARREDA DECODE Men","2026-04-26T03:00:09Z","42","43 1/3","45 1/3","41 1/3",,,,,,,,,"JI2315","https://tchoozshoes.com/products/barreda-decode-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","30","tchooz:9115224375553",,"USD","true",,"men","false","Epic Flip v2 Men","2026-04-26T03:00:09Z","navy","44.5","46",,,,,,,,,,"36024872","https://tchoozshoes.com/products/epic-flip-v2-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9115224277249",,"USD","true",,"women","false","Softride Harli Slip on Women","2026-04-26T03:00:09Z","36","37.5","38",,,,,,,,,,"31147101","https://tchoozshoes.com/products/softride-harli-slip-on-women","does_not_exist"
"in_stock","Puma","Sandals","tchooz","55","tchooz:9115224244481","45","USD","true","18.18","men","true","Shibui Cat Men","2026-04-26T03:00:09Z","42","43",,,,,,,,,,,"38529620","https://tchoozshoes.com/products/shibui-cat-men","does_not_exist"
"in_stock","Puma","Sandals","tchooz","55","tchooz:9115224211713","20","USD","true","63.64","women","true","Leadcat 2.0 Cut Out Women","2026-04-26T03:00:09Z","Beige",,,,,,,,,,,,"39540203","https://tchoozshoes.com/products/leadcat-2-0-cut-out-women","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","45","tchooz:9115224178945",,"USD","true",,"kids","false","SANDY ADVENTURES Small Backpack Kids","2026-04-26T03:00:09Z","OSFA",,,,,,,,,,,,"9133201","https://tchoozshoes.com/products/sandy-adventures-small-backpack-kids","does_not_exist"
"in_stock","Puma","Tees","tchooz","40","tchooz:9115224146177",,"USD","true",,"women","false","ESS ELEVATED Structured Tee Women","2026-04-26T03:00:09Z","XS","S","L",,,,,,,,,,"68502701","https://tchoozshoes.com/products/ess-elevated-structured-tee-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115224113409",,"USD","true",,"women","false","ESS ELEVATED High-Rise Shorts 5 Women","2026-04-26T03:00:09Z","XS","L",,,,,,,,,,,"68502887","https://tchoozshoes.com/products/ess-elevated-high-rise-shorts-5-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","65","tchooz:9115223982337",,"USD","true",,"men","false","ESS Logo Pants TR cl Men","2026-04-26T03:00:09Z","S",,,,,,,,,,,,"58671603","https://tchoozshoes.com/products/ess-logo-pants-tr-cl-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","35","tchooz:9115223916801","10","USD","true","71.43","girls","true","PUMA X HARRY POTTER Baby Tee Girls","2026-04-26T03:00:09Z","12 Years",,,,,,,,,,,,"63008260","https://tchoozshoes.com/products/puma-x-harry-potter-baby-tee-girls","does_not_exist"
"in_stock","Puma","Tees","tchooz","70","tchooz:9115223884033","30","USD","true","57.14","women","true","PUMA X HARRY POTTER Polo Women","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"63009713","https://tchoozshoes.com/products/puma-x-harry-potter-polo-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115223785729","20","USD","true","60","women","true","ESS NATURE 2.0 Mid-Rise Short 4 Women","2026-04-26T03:00:09Z","XS","L",,,,,,,,,,,"68506815","https://tchoozshoes.com/products/ess-nature-2-0-mid-rise-short-4-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","40","tchooz:9115223720193","15","USD","true","62.5","girls","true","ESS NATURE 2.0 AOP Leggings Girls","2026-04-26T03:00:09Z","14 Years","16 Years",,,,,,,,,,,"68648718","https://tchoozshoes.com/products/ess-nature-2-0-aop-leggings-girls","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115223687425",,"USD","true",,"unisex","false","PUMA CAGE ball","2026-04-26T03:00:09Z","yellow",,,,,,,,,,,,"8458602","https://tchoozshoes.com/products/puma-cage-ball","does_not_exist"
"in_stock","Puma","Tights","tchooz","85","tchooz:9115223621889","35","USD","true","58.82","women","true","SHAPELUXE SEAMLESS HW FL TIGHTS Women","2026-04-26T03:00:09Z","L","Burgundy","Purple",,,,,,,,,,"52436046","https://tchoozshoes.com/products/shapeluxe-seamless-hw-fl-tights-women","does_not_exist"
"in_stock","Puma","Bras","tchooz","60","tchooz:9115223556353","25","USD","true","58.33","women","true","4KEEPS TROPICAL AOP LONGLINE BRA Women","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"52678617","https://tchoozshoes.com/products/4keeps-tropical-aop-longline-bra-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","50","tchooz:9115223523585","20","USD","true","60","women","true","TROPICAL AOP HW 5 SHORT TIGHT Women","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"52678717","https://tchoozshoes.com/products/tropical-aop-hw-5-short-tight-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","155","tchooz:9115222835457","40","USD","true","74.19","men","true","Palermo HARRY POTTER Men","2026-04-26T03:00:09Z","Burgundy",,,,,,,,,,,,"40120901","https://tchoozshoes.com/products/palermo-harry-potter-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222704385",,"USD","true",,"men","false","Cloud X 4 Men","2026-04-26T03:00:10Z","42","46","47",,,,,,,,,,"3ME30040106","https://tchoozshoes.com/products/cloud-x-4-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","209","tchooz:9115222573313",,"USD","true",,"women","false","Cloudmonster Women","2026-04-26T03:00:10Z","37",,,,,,,,,,,,"61.99024","https://tchoozshoes.com/products/cloudmonster-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","92","tchooz:9115222442241",,"USD","true",,"men","false","WARDROBE ESS Sweatpants TR Men","2026-04-26T03:00:10Z","XXL",,,,,,,,,,,,"63153501","https://tchoozshoes.com/products/wardrobe-ess-sweatpants-tr-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","42","tchooz:9115222409473",,"USD","true",,"women","false","ESS High-Waist Flared Leggings Men","2026-04-26T03:00:10Z","XS",,,,,,,,,,,,"63154201","https://tchoozshoes.com/products/ess-high-waist-flared-leggings-men","does_not_exist"
"in_stock","Puma","Tights","tchooz","42","tchooz:9115222376705","20","USD","true","52.38","women","true","ESS High-Waist Flared Leggings Women","2026-04-26T03:00:10Z","L",,,,,,,,,,,,"63154282","https://tchoozshoes.com/products/ess-high-waist-flared-leggings-women","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:9115222278401",,"USD","true",,"men","false","ESS No.1 Full-Zip Hoodie TR Men","2026-04-26T03:00:10Z","M","XXL",,,,,,,,,,,"68258803","https://tchoozshoes.com/products/ess-no-1-full-zip-hoodie-tr-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","167","tchooz:9115222147329",,"USD","true",,"men","false","SAMBA DECON Men","2026-04-26T03:00:10Z","44",,,,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/samba-decon-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","96","tchooz:9115222114561",,"USD","true",,"men","false","ADVANTAGE BASE 2.0 Men","2026-04-26T03:00:10Z","44 2/3",,,,,,,,,,,,"does_not_exist","https://tchoozshoes.com/products/advantage-base-2-0-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","179","tchooz:9115222016257",,"USD","true",,"men","false","Cloud 6 Men","2026-04-26T03:00:10Z","46","silver",,,,,,,,,,,"3MF10070299","https://tchoozshoes.com/products/cloud-6-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","165","tchooz:9115221917953","85","USD","true","48.48","men","true","Ferrari Palermo MTSP Men","2026-04-26T03:00:10Z","41","42","43","44","45","46",,,,,,,"30889903","https://tchoozshoes.com/products/ferrari-palermo-mtsp-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","180","tchooz:9115221819649","90","USD","true","50","men","true","MB.05 World Tour Men","2026-04-26T03:00:10Z","44","45","46",,,,,,,,,,"31212901","https://tchoozshoes.com/products/mb-05-world-tour-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","185","tchooz:9115221786881","95","USD","true","48.65","men","true","RS-X Efekt PRM Men","2026-04-26T03:00:10Z","44","44.5",,,,,,,,,,,"39077622","https://tchoozshoes.com/products/rs-x-efekt-prm-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","90","tchooz:9115221754113",,"USD","true",,"women","false","Shuffle Doto Women","2026-04-26T03:00:10Z","36","37.5",,,,,,,,,,,"40259602","https://tchoozshoes.com/products/shuffle-doto-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9115221688577","75","USD","true","50","men","true","Speedcat LTHR Men","2026-04-26T03:00:10Z","44","44.5","46","47",,,,,,,,,"40317502","https://tchoozshoes.com/products/speedcat-lthr-men","does_not_exist"
"in_stock","Puma","Backpacks","tchooz","35","tchooz:9115221655809",,"USD","true",,"unisex","false","PUMA PHASE Backpack","2026-04-26T03:00:10Z","navy",,,,,,,,,,,,"9116402","https://tchoozshoes.com/products/puma-phase-backpack","does_not_exist"
"in_stock","Puma","Bras","tchooz","64","tchooz:9115221590273","30","USD","true","53.12","women","true","4KEEPS RUN BRA Women","2026-04-26T03:00:10Z","XS","S","L","Purple","M",,,,,,,,"52495397","https://tchoozshoes.com/products/4keeps-run-bra-women","does_not_exist"
"in_stock","Puma","Sportband","tchooz","30","tchooz:9115221426433",,"USD","true",,"unisex","false","TR ESS Hairbands","2026-04-26T03:00:10Z","X",,,,,,,,,,,,"5345235","https://tchoozshoes.com/products/tr-ess-hairbands","does_not_exist"
"in_stock","Puma","Waterbottles","tchooz","29","tchooz:9115221393665",,"USD","true",,"unisex","false","TR SPORTSTYLE Waterbottle","2026-04-26T03:00:10Z","Yellow","X",,,,,,,,,,,"5351835","https://tchoozshoes.com/products/tr-sportstyle-waterbottle","does_not_exist"
"in_stock","Puma","Ball","tchooz","35","tchooz:9115221360897",,"USD","true",,"unisex","false","PUMA KING ball","2026-04-26T03:00:10Z","5",,,,,,,,,,,,"8473602","https://tchoozshoes.com/products/puma-king-ball","does_not_exist"
"in_stock","Puma","Ball","tchooz","30","tchooz:9115221328129",,"USD","true",,"unisex","false","ATTACANTO Graphic ball","2026-04-26T03:00:10Z","5",,,,,,,,,,,,"8473904","https://tchoozshoes.com/products/attacanto-graphic-ball","does_not_exist"
"in_stock","Puma","Bags","tchooz","40","tchooz:9115221262593",,"USD","true",,"unisex","false","ESSENTIALS Waist Bag","2026-04-26T03:00:10Z","X",,,,,,,,,,,,"9112801","https://tchoozshoes.com/products/essentials-waist-bag","does_not_exist"
"in_stock","Puma","Tights","tchooz","72","tchooz:9115221229825","35","USD","true","51.39","women","true","W PUMA STRONG COLORBLOCKTIGHT - HW 7/8 Women","2026-04-26T03:00:10Z","XS","S","M","L",,,,,,,,,"52667982","https://tchoozshoes.com/products/w-puma-strong-colorblocktight-hw-7-8-women","does_not_exist"
"in_stock","Puma","Tees","tchooz","37","tchooz:9115221164289","20","USD","true","45.95","boys","true","GRAPHIC Super Puma Tee Boys","2026-04-26T03:00:10Z","8 Years","10 Years",,,,,,,,,,,"63222966","https://tchoozshoes.com/products/graphic-super-puma-tee-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","62","tchooz:9115221000449",,"USD","true",,"women","false","EVOSTRIPE High-Waist Tights Women","2026-04-26T03:00:10Z","XS","S","M","L",,,,,,,,,"68814401","https://tchoozshoes.com/products/evostripe-high-waist-tights-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","150","tchooz:9115220902145","75","USD","true","50","women","true","Mayze Classic Women","2026-04-26T03:00:10Z","37",,,,,,,,,,,,"38420901","https://tchoozshoes.com/products/mayze-classic-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","95","tchooz:9115220869377","50","USD","true","47.37","men","true","PUMA Smash 3.0 Men","2026-04-26T03:00:10Z","46",,,,,,,,,,,,"39098427","https://tchoozshoes.com/products/puma-smash-3-0-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","140","tchooz:9115220836609","70","USD","true","50","women","true","PUMA Cali Court Lth Women","2026-04-26T03:00:10Z","37",,,,,,,,,,,,"39380201","https://tchoozshoes.com/products/puma-cali-court-lth-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","95","tchooz:9115220738305",,"USD","true",,"women","false","Carina Mia SD Women","2026-04-26T03:00:10Z","White And Black",,,,,,,,,,,,"40263806","https://tchoozshoes.com/products/carina-mia-sd-women","does_not_exist"
"in_stock","Puma","Jackets","tchooz","110","tchooz:9115220607233",,"USD","true",,"women","false","Ess Regular Windbreaker Women","2026-04-26T03:00:10Z","XS","S",,,,,,,,,,,"68513301","https://tchoozshoes.com/products/ess-regular-windbreaker-women","does_not_exist"
"in_stock","New Balance","Low Boots","tchooz","255","tchooz:9115220574465",,"USD","true",,"men","false","NEW BALANCE-9060 Men","2026-04-26T03:00:10Z","42","43","44","44.5","45",,,,,,,,"does_not_exist","https://tchoozshoes.com/products/new-balance-9060-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","159","tchooz:9115220508929",,"USD","true",,"men","false","SUPERSTAR II Men","2026-04-26T03:00:10Z","43 1/3","44","45 1/3","42","42 2/3","46",,,,,,,"does_not_exist","https://tchoozshoes.com/products/superstar-ii-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","170","tchooz:9115220312321","100","USD","true","41.18","men","true","F1 RS-X Men","2026-04-26T03:00:10Z","41","45","46","47",,,,,,,,,"30889301","https://tchoozshoes.com/products/f1-rs-x-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9115220214017","45","USD","true","40","kids","true","Graviton Jr","2026-04-26T03:00:10Z","37","37.5","38","38.5",,,,,,,,,"38198711","https://tchoozshoes.com/products/graviton-jr","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220181249","35","USD","true","36.36","kids","true","Courtflex V3 V PS","2026-04-26T03:00:10Z","32","33","34",,,,,,,,,,"39764213","https://tchoozshoes.com/products/courtflex-v3-v-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:9115220115713","50","USD","true","41.18","women","true","R78 Lightwind Women","2026-04-26T03:00:10Z","36",,,,,,,,,,,,"40026715","https://tchoozshoes.com/products/r78-lightwind-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","55","tchooz:9115220082945",,"USD","true",,"kids","false","Puma Fun Racer 2 AC+ PS","2026-04-26T03:00:10Z","Navy",,,,,,,,,,,,"40058001","https://tchoozshoes.com/products/puma-fun-racer-2-ac-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","95","tchooz:9115219984641","50","USD","true","47.37","men","true","ST MILER Men","2026-04-26T03:00:10Z","44",,,,,,,,,,,,"40162202","https://tchoozshoes.com/products/st-miler-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","115","tchooz:9115219919105",,"USD","true",,"men","false","Hypnotic LS Men","2026-04-26T03:00:10Z","44","46",,,,,,,,,,,"40261801","https://tchoozshoes.com/products/hypnotic-ls-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","105","tchooz:9115219853569","65","USD","true","38.1","women","true","Karmen II Animal Flair Women","2026-04-26T03:00:10Z","37",,,,,,,,,,,,"40264502","https://tchoozshoes.com/products/karmen-ii-animal-flair-women","does_not_exist"
"in_stock","Puma","Shorts","tchooz","75","tchooz:9115219656961",,"USD","true",,"men","false","M RUN VELOCITY 2IN1 SHORT Men","2026-04-26T03:00:10Z","S","XXL",,,,,,,,,,,"52661144","https://tchoozshoes.com/products/m-run-velocity-2in1-short-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","87","tchooz:9115219525889","45","USD","true","48.28","men","true","PL Polo Men","2026-04-26T03:00:10Z","S",,,,,,,,,,,,"63269201","https://tchoozshoes.com/products/pl-polo-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","35","tchooz:9115219460353",,"USD","true",,"men","false","ESS Small Logo Poly Tee Men","2026-04-26T03:00:10Z","XXL",,,,,,,,,,,,"68254202","https://tchoozshoes.com/products/ess-small-logo-poly-tee-men","does_not_exist"
