state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules
SP-823EFC5B57|2026-05-26,SP-823EFC5B57,,IN234674,New Balance,accessories,New Balance 47 Brrr Trucker Unisex Performance Cap Black,2026-05-26,45.2,1.51,0,18,1.0,60.32,0.0,999,30,48.16,0.294,1,1,1,premium,0,0.0,tier1,19.11,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8527,movement_reconstructed,1,34.0,35.666666666666664,39.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-1.0,7,PROMOTE,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 29%; competitors are discounting; margin can support a markdown,overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-82664C3C8D|2026-05-19,SP-82664C3C8D,,IH6592,Adidas,lifestyle,"Handball Spezial Shoes, White",2026-05-19,0.0,0.0,1,0,1.0,54.57,0.0,999,30,167.99,-0.0655,0,1,2,below_market,0,1.0,tier1,76.32,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8393,movement_reconstructed,1,179.0,53.0013,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-82664C3C8D|2026-05-26,SP-82664C3C8D,,IH6592,Adidas,lifestyle,"Handball Spezial Shoes, White",2026-05-26,109.2,3.64,0,12,1.0,54.57,0.0,999,30,167.99,-0.0655,0,1,2,below_market,0,0.0,tier1,76.32,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8478,movement_reconstructed,1,179.0,58.5802,159.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-82B46A2F76|2026-05-19,SP-82B46A2F76,,56B,La Sportiva,footwear,La Sportiva Kaptiva 2,2026-05-19,0.0,0.0,1,0,1.0,54.0,0.0,999,30,155.4,0.0,0,0,0,at_market,0,1.0,tier2,71.48,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-82B46A2F76|2026-05-26,SP-82B46A2F76,,56B,La Sportiva,footwear,La Sportiva Kaptiva 2,2026-05-26,136.6,4.55,0,35,1.0,54.0,0.0,999,30,155.4,0.0,0,0,0,at_market,0,0.0,tier2,71.48,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-834156AAD3|2026-05-19,SP-834156AAD3,,IN233213,ON,apparel,On Club Collective Men Lifestyle Pant Black,2026-05-19,0.0,0.0,1,0,1.0,57.06,0.0,999,30,155.32,0.1051,0,1,1,above_market,0,1.0,tier1,66.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7893,movement_reconstructed,1,139.0,153.36363636363637,169.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-834156AAD3|2026-05-26,SP-834156AAD3,,IN233213,ON,apparel,On Club Collective Men Lifestyle Pant Black,2026-05-26,95.0,3.17,0,14,1.0,57.06,0.0,999,30,155.32,0.1952,0,1,1,premium,0,0.0,tier1,66.7,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7936,movement_reconstructed,1,125.0,150.88888888888889,169.0,0.0,0.0,0.0,1.0,0.5,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.6126,0.6126,priced above market by 20%; stock cover is elevated (95 DOS); margin can support a markdown,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-853172544A|2026-05-19,SP-853172544A,,IN220655,Nike,apparel,Nike Club Men Lifestyle Pant Black/White,2026-05-19,0.0,0.0,1,0,1.0,51.87,0.0,999,30,86.91,0.0335,1,1,1,at_market,0,1.0,tier1,41.83,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.98,movement_reconstructed,1,84.0,87.33333333333333,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-853172544A|2026-05-26,SP-853172544A,,IN220655,Nike,apparel,Nike Club Men Lifestyle Pant Black/White,2026-05-26,72.2,2.41,0,14,1.0,51.87,0.0,999,30,86.91,0.045,1,1,1,at_market,0,0.0,tier1,41.83,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9286,movement_reconstructed,1,83.0,86.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.9283,0.9283,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-86604D5CF7|2026-05-19,SP-86604D5CF7,,,New Balance,lifestyle,New balance trail fresh foam gray/pink,2026-05-19,0.0,0.0,1,0,1.0,55.14,0.0,999,30,87.39,0.0,0,0,0,at_market,0,1.0,tier1,39.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-86604D5CF7|2026-05-26,SP-86604D5CF7,,,New Balance,lifestyle,New balance trail fresh foam gray/pink,2026-05-26,98.3,3.28,0,12,1.0,55.14,0.0,999,30,87.39,0.0,0,0,0,at_market,0,0.0,tier1,39.2,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.1119,-12.0,-1.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-86F9AD96E6|2026-05-19,SP-86F9AD96E6,,V1GA2400,Mizuno,footwear,Mizuno Wave Lightning Z8,2026-05-19,0.0,0.0,1,0,1.0,50.0,0.0,999,30,133.2,0.0,0,0,0,at_market,0,1.0,tier2,66.6,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-86F9AD96E6|2026-05-26,SP-86F9AD96E6,,V1GA2400,Mizuno,footwear,Mizuno Wave Lightning Z8,2026-05-26,136.6,4.55,0,64,1.0,50.0,0.0,999,30,133.2,0.0,0,0,0,at_market,0,0.0,tier2,66.6,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-87178E76A0|2026-05-19,SP-87178E76A0,,BL7027,Columbia,footwear,Columbia Peakfreak II OutDry W,2026-05-19,0.0,0.0,1,0,1.0,50.0,0.0,999,30,122.1,0.0,0,0,0,at_market,0,1.0,tier2,61.05,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-87178E76A0|2026-05-26,SP-87178E76A0,,BL7027,Columbia,footwear,Columbia Peakfreak II OutDry W,2026-05-26,136.6,4.55,0,35,1.0,50.0,0.0,999,30,122.1,0.0,0,0,0,at_market,0,0.0,tier2,61.05,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8786A633D5|2026-05-19,SP-8786A633D5,,IN219834,New Balance,other,New Balance Sport Women Performance Long Sleeve Black,2026-05-19,0.0,0.0,1,0,1.0,54.91,0.0,999,30,29.34,0.182,1,1,1,premium,0,1.0,tier1,13.23,1.15,0.0,0.0,1.2,3.0,0,0.8224,similar_product,0.6971,movement_reconstructed,1,24.0,31.33333333333333,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.57,0.57,no urgent pricing intervention is needed,low_stock|overpriced|weak_competitor_match|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8786A633D5|2026-05-26,SP-8786A633D5,,IN219834,New Balance,other,New Balance Sport Women Performance Long Sleeve Black,2026-05-26,73.5,2.45,0,9,1.0,54.91,0.0,999,30,29.34,0.182,1,1,1,premium,0,0.0,tier1,13.23,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7552,movement_reconstructed,1,24.0,31.2,35.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-87CD96F6B8|2026-05-19,SP-87CD96F6B8,,IN238476,Nike,sportswear,Nike Brand Energy Infant-Boys Lifestyle Set Black,2026-05-19,0.0,0.0,1,0,1.0,56.4,0.0,999,30,44.2,0.2534,0,1,1,premium,0,1.0,tier1,19.27,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8391,movement_reconstructed,1,33.0,38.333333333333336,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.8578,0.8578,no urgent pricing intervention is needed,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-87CD96F6B8|2026-05-26,SP-87CD96F6B8,,IN238476,Nike,sportswear,Nike Brand Energy Infant-Boys Lifestyle Set Black,2026-05-26,58.8,1.96,0,12,1.0,56.4,0.0,999,30,44.2,0.2534,0,1,1,premium,0,0.0,tier1,19.27,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8391,movement_reconstructed,1,33.0,38.333333333333336,41.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.67,0.67,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-882C75963E|2026-05-19,SP-882C75963E,,IN230472,Nike,footwear,Nike Air Force 1 07 Women Lifestyle Shoes Summit White,2026-05-19,0.0,0.0,1,0,1.0,48.68,0.0,999,30,135.55,0.2918,1,1,1,premium,0,1.0,tier1,69.56,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8355,movement_reconstructed,1,96.0,131.6,148.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-882C75963E|2026-05-26,SP-882C75963E,,IN230472,Nike,footwear,Nike Air Force 1 07 Women Lifestyle Shoes Summit White,2026-05-26,136.6,4.55,0,9,1.0,48.68,0.0,999,30,135.55,0.2918,1,1,1,premium,0,0.0,tier1,69.56,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8355,movement_reconstructed,1,96.0,131.6,148.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8865F6A858|2026-05-19,SP-8865F6A858,,11821600,Dr. Martens,footwear,Dr. Martens 1460 Cherry Red W,2026-05-19,0.0,0.0,1,0,1.0,52.0,0.0,999,30,205.35,0.0,0,0,0,at_market,0,1.0,tier2,98.57,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8865F6A858|2026-05-26,SP-8865F6A858,,11821600,Dr. Martens,footwear,Dr. Martens 1460 Cherry Red W,2026-05-26,136.6,4.55,0,28,1.0,52.0,0.0,999,30,205.35,0.0,0,0,0,at_market,0,0.0,tier2,98.57,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-88DFC2BCBD|2026-05-19,SP-88DFC2BCBD,,IN203470,Nike,apparel,Nike Club Boys Lifestyle Short Black/White,2026-05-19,0.0,0.0,1,0,1.0,53.99,0.0,999,30,57.2,0.4406,1,1,1,premium,0,1.0,tier1,26.32,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7646,movement_reconstructed,1,32.0,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-88DFC2BCBD|2026-05-26,SP-88DFC2BCBD,,IN203470,Nike,apparel,Nike Club Boys Lifestyle Short Black/White,2026-05-26,51.2,1.71,0,14,1.0,53.99,0.0,999,30,57.2,0.7378,1,1,1,premium,0,0.0,tier1,26.32,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7677,movement_reconstructed,1,15.0,44.54166666666666,61.0,0.0,0.0,0.0,0.0,0.5,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 74%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8909E63A20|2026-05-19,SP-8909E63A20,,IN073618,Crocs,footwear,Crocs Bistro Slip Resistant Work Clog Unisex lifestyle Slippers Navy,2026-05-19,0.0,0.0,1,0,1.0,54.22,0.0,999,30,47.71,0.0358,1,1,1,at_market,0,1.0,tier2,21.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,similar_product,0.6655,movement_reconstructed,1,46.0,59.27835051546392,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8909E63A20|2026-05-26,SP-8909E63A20,,IN073618,Crocs,footwear,Crocs Bistro Slip Resistant Work Clog Unisex lifestyle Slippers Navy,2026-05-26,73.5,2.45,0,10,1.0,54.22,0.0,999,30,47.71,0.0358,1,1,1,at_market,0,0.0,tier2,21.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,similar_product,0.6882,movement_reconstructed,1,46.0,57.51769331585845,66.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.8844,0.8844,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-89F398D858|2026-05-19,SP-89F398D858,,4266,Teva,footwear,Teva Tirra W,2026-05-19,0.0,0.0,1,0,1.0,44.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,1.0,tier2,42.74,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-89F398D858|2026-05-26,SP-89F398D858,,4266,Teva,footwear,Teva Tirra W,2026-05-26,92.8,3.09,0,42,1.0,44.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,0.0,tier2,42.74,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8B54A344D5|2026-05-19,SP-8B54A344D5,,IN205073,New Balance,apparel,New Balance Archive Men Lifestyle Sweatshirt Athletic Grey,2026-05-19,0.0,0.0,1,0,1.0,47.29,0.0,999,30,66.93,0.2081,1,1,1,premium,0,1.0,tier1,35.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,similar_product,0.731,movement_reconstructed,1,53.0,63.5,74.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.5619,0.5619,no urgent pricing intervention is needed,low_stock|overpriced|weak_competitor_match|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8B54A344D5|2026-05-26,SP-8B54A344D5,,IN205073,New Balance,apparel,New Balance Archive Men Lifestyle Sweatshirt Athletic Grey,2026-05-26,55.6,1.85,0,14,1.0,47.29,0.0,999,30,66.93,0.4024,1,1,1,premium,0,0.0,tier1,35.28,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7371,movement_reconstructed,1,40.0,57.1,74.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.9275,0.9275,priced above market by 40%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8BD0B8EFA5|2026-05-19,SP-8BD0B8EFA5,,96613,K-Swiss,footwear,K-Swiss Hypercourt Express 2 W,2026-05-19,0.0,0.0,1,0,1.0,48.0,0.0,999,30,111.0,0.0,0,0,0,at_market,0,1.0,tier2,57.72,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8BD0B8EFA5|2026-05-26,SP-8BD0B8EFA5,,96613,K-Swiss,footwear,K-Swiss Hypercourt Express 2 W,2026-05-26,132.6,4.42,0,42,1.0,48.0,0.0,999,30,111.0,0.0,0,0,0,at_market,0,0.0,tier2,57.72,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-12.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match|stale_inventory,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8C2C7BFBA1|2026-05-19,SP-8C2C7BFBA1,,IH1478,Adidas,footwear,"Grand Court 3.0 Shoes, White",2026-05-19,0.0,0.0,1,0,1.0,50.22,0.0,999,30,121.49,0.3004,2,1,2,premium,0,1.0,tier1,60.48,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.7924,movement_reconstructed,1,85.0,65.667,126.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8C2C7BFBA1|2026-05-26,SP-8C2C7BFBA1,,IH1478,Adidas,footwear,"Grand Court 3.0 Shoes, White",2026-05-26,116.1,3.87,0,14,1.0,50.22,0.0,999,30,121.49,0.3004,2,1,2,premium,0,0.0,tier1,60.48,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,0.8022,movement_reconstructed,1,85.0,68.8826,126.0,0.0,0.0,0.0,0.0,1.0,0.0,-12.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.98,0.98,priced above market by 30%; competitors are discounting; stock cover is elevated (116 DOS),low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8CE19B7B41|2026-05-19,SP-8CE19B7B41,,IN205049,New Balance,apparel,New Balance Athletics Men Lifestyle Pant Ash Heather,2026-05-19,0.0,0.0,1,0,1.0,57.11,0.0,999,30,84.54,0.1247,1,1,1,above_market,0,1.0,tier1,36.26,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8171,movement_reconstructed,1,74.0,78.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.773,0.773,no urgent pricing intervention is needed,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-8CE19B7B41|2026-05-26,SP-8CE19B7B41,,IN205049,New Balance,apparel,New Balance Athletics Men Lifestyle Pant Ash Heather,2026-05-26,70.3,2.34,0,14,1.0,57.11,0.0,999,30,84.54,0.2666,1,1,1,premium,0,0.0,tier1,36.26,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8165,movement_reconstructed,1,62.0,77.55555555555556,85.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,MARKDOWN,MARKDOWN,0.9705,0.9705,priced above market by 27%; competitors are discounting; margin can support a markdown,low_stock|overpriced,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-8CE7A884DF|2026-05-19,SP-8CE7A884DF,,11838002,Dr. Martens,footwear,Dr. Martens 1461 Oxford Black M,2026-05-19,0.0,0.0,1,0,1.0,52.0,0.0,999,30,149.85,0.0,0,0,0,at_market,0,1.0,tier2,71.93,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
