sku_id,product_name,brand,category,retail_price_usd,cost_price_usd,current_stock,initial_stock,total_qty,days_since_launch,days_since_last_discount,days_at_current_price,days_of_supply,current_margin_pct,season_sell_through_pct,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,match_type,match_score
SP-E5AA98F640,Crocs 3D Christmas Tree Unisex Lifestyle Jibbitz Charm,Crocs,accessories,5.75,3.12,18,18,18.0,0.0,999,30,45.2,45.74,0.0,-0.0435,0,0,1,at_market,same_model_family,0.98
SP-331574EF21,Crocs 3D Coffee Cup Unisex Lifestyle Jibbitz Charm,Crocs,accessories,6.08,3.12,18,18,18.0,0.0,999,30,45.2,48.68,0.0,0.0132,0,0,1,at_market,same_model_family,0.98
SP-2FEAF9AB06,Crocs 3D Dino Unisex Lifestyle Jibbitz Charm,Crocs,accessories,6.1,3.12,18,18,18.0,0.0,999,30,45.2,48.85,0.0,0.0164,0,0,1,at_market,same_model_family,0.98
SP-C3B564E9B6,Crocs 3D Holiday Beach Umbrella Unisex Lifestyle Jibbitz Charm,Crocs,accessories,7.06,3.12,18,18,18.0,0.0,999,30,45.2,55.81,0.0,0.1501,0,0,1,premium,same_model_family,0.958
SP-C12CBB627C,Crocs 3D Kitty Unisex Lifestyle Jibbitz Charm,Crocs,accessories,6.42,3.12,18,18,18.0,0.0,999,30,45.2,51.4,0.0,0.0654,0,0,1,above_market,same_model_family,0.98
SP-823EFC5B57,New Balance 47 Brrr Trucker Unisex Performance Cap Black,New Balance,accessories,48.16,19.11,18,18,18.0,0.0,999,30,45.2,60.32,0.0,0.1902,0,0,1,premium,same_model_family,0.9467
SP-B79D3FAE0C,New Balance 47 Clean Up Canvas 2 Men Lifestyle Cap Linen/Medusa Green,New Balance,accessories,44.55,19.11,18,18,18.0,0.0,999,30,45.2,57.1,0.0,0.1246,0,0,1,above_market,same_model_family,0.9651
SP-9AA8578AF3,New Balance 47 Clean Up Unisex Lifestyle Cap Black,New Balance,accessories,32.23,17.15,18,18,18.0,0.0,999,30,45.2,46.79,0.0,-0.0859,0,0,1,below_market,same_model_family,0.9778
SP-46B0A2E099,New Balance 47 Clean Up Women Lifestyle Cap Grey Matter,New Balance,accessories,41.57,17.15,18,18,18.0,0.0,999,30,45.2,58.74,0.0,0.158,0,0,1,premium,same_model_family,0.9557
SP-5EC0254D0A,New Balance 47 Clean Up Women Lifestyle Cap Linen,New Balance,accessories,35.68,17.15,18,18,18.0,0.0,999,30,45.2,51.93,0.0,0.0191,0,0,1,at_market,same_model_family,0.98
SP-A756F33BA2,New Balance 47 Clean Up Women Lifestyle Cap Pink Granite,New Balance,accessories,46.46,17.15,18,18,18.0,0.0,999,30,45.2,63.09,0.0,0.2467,0,0,1,premium,same_model_family,0.9309
SP-292F8CAAAC,New Balance 47 Hitch Men Lifestyle Cap Nb Navy,New Balance,accessories,45.45,19.11,18,18,18.0,0.0,999,30,45.2,57.95,0.0,0.1419,0,0,1,above_market,same_model_family,0.9603
SP-A8890E7A65,New Balance 47 Hitch Men Lifestyle Cap Team Away Grey,New Balance,accessories,39.64,19.11,18,18,18.0,0.0,999,30,45.2,51.79,0.0,0.0161,0,0,1,at_market,same_model_family,0.98
SP-E70F8AC18A,Nike (20L) Boys Lifestyle Backpack Black/Orange/White,Nike,accessories,74.2,28.67,18,18,18.0,0.0,999,30,54.6,61.36,0.0,-0.0782,0,0,1,below_market,similar_product,0.7343
SP-2F91D09AA8,Nike (20L) Girls Lifestyle Backpack Light Magenta,Nike,accessories,68.28,28.67,18,18,18.0,0.0,999,30,50.2,58.01,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-F94AB5A280,Nike 22 Oz Big Mouth 2.0 Unisex Training Bottle Clear/Black,Nike,accessories,8.83,3.76,18,18,18.0,0.0,999,30,45.2,57.42,0.0,0.094,1,1,1,above_market,same_model_family,0.9737
SP-2BEE5B126F,Nike Academy Team L Unisex Training Bags Cases And Luggage Black/White,Nike,accessories,91.21,36.19,18,18,18.0,0.0,999,30,67.1,60.32,0.0,0.1558,0,0,1,premium,similar_product,0.7018
SP-9D3EC934A6,Nike Academy Team M Unisex Training Bag Black/White,Nike,accessories,77.29,31.49,18,18,18.0,0.0,999,30,56.8,59.26,0.0,0.0038,0,0,1,at_market,same_model_family,0.9056
SP-77A5EF0131,Nike Academy Team M Unisex Training Bag Navy/Black/White,Nike,accessories,73.68,31.49,18,18,18.0,0.0,999,30,54.2,57.26,0.0,0.3078,1,1,1,premium,same_model_family,0.9138
SP-95F89E6174,Nike Academy Team S Unisex Training Bags Cases And Luggage Black/White,Nike,accessories,68.03,27.73,18,18,18.0,0.0,999,30,50.0,59.24,0.0,-0.1319,0,0,1,below_market,similar_product,0.7223
SP-E923EE9DF9,Nike Academy Team Unisex Football Bag Navy/Black/White,Nike,accessories,54.73,27.73,18,18,18.0,0.0,999,30,45.2,49.33,0.0,-0.078,0,0,1,below_market,same_model_family,0.9797
SP-7743651252,On All Day Unisex Lifestyle Cap Black,ON,accessories,65.87,27.14,18,18,18.0,0.0,999,30,48.4,58.8,0.0,0.165,0,0,1,premium,same_model_family,0.9538
SP-F1BA32F84D,On All Day Unisex Lifestyle Cap Ivory,ON,accessories,61.83,27.14,18,18,18.0,0.0,999,30,45.5,56.11,0.0,0.1105,0,0,1,above_market,same_model_family,0.9691
SP-A2AD690C12,On All Day Unisex Lifestyle Cap Navy,ON,accessories,67.94,27.14,18,18,18.0,0.0,999,30,50.0,60.05,0.0,0.1905,0,0,1,premium,same_model_family,0.9467
SP-C3695075E8,"3 Bar Logo Swimsuit, Black",Adidas,swimwear,17.0,7.68,9,9,9.0,0.0,999,30,98.0,54.82,0.0,0.0588,1,1,1,above_market,exact_style,1.0
SP-24D24979D7,"3-Stripes Swimsuit, Black",Adidas,swimwear,22.97,11.04,9,9,9.0,0.0,999,30,98.0,51.94,0.0,-0.0013,1,0,1,at_market,exact_style,1.0
SP-D582D99C4D,Adidas Classic Solid Men Swim Swim Short Glow Blue,Adidas,swimwear,22.09,10.08,9,9,9.0,0.0,999,30,83.3,54.37,0.0,0.0493,2,1,2,at_market,same_model_family,0.894
SP-7418F06482,ALN Accessories Aqua Dumbbell Swimming Gear Blue/Pink,All In,swimwear,6.24,3.12,9,9,9.0,0.0,999,30,98.0,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-171E383B23,ALN Accessories Floating Kickboard Swim Swimming Gear Blue,All In,swimwear,5.17,2.6,9,9,9.0,0.0,999,30,98.0,49.71,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-3C84F40051,ALN Accessories Floating Kickboard Swim Swimming Gear Pink,All In,swimwear,5.21,2.6,9,9,9.0,0.0,999,30,98.0,50.1,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-A2C7D98A61,Billabong All Day Layback Boys Beach Swim Short Lemon,Billabong,swimwear,24.04,12.0,9,9,9.0,0.0,999,30,98.0,50.08,0.0,0.0017,1,0,1,at_market,same_model_family,0.98
SP-BB4694C6BC,Billabong All Day Layback Boys Beach Swim Short Sea Green,Billabong,swimwear,24.37,12.0,9,9,9.0,0.0,999,30,98.0,50.76,0.0,0.0152,1,0,1,at_market,same_model_family,0.98
SP-428F9FE7D9,Billabong Gone Tropic Women Lifestyle Swim Short Pistachio,Billabong,swimwear,39.82,20.0,9,9,9.0,0.0,999,30,98.0,49.77,0.0,-0.0045,1,0,1,at_market,same_model_family,0.98
SP-53DDAF3223,Blue Point Men Beach Swim Short White,Blue Point,swimwear,43.82,22.36,9,9,9.0,0.0,999,30,98.0,48.97,0.0,-0.0269,0,0,1,at_market,same_model_family,0.98
SP-30038913CA,Body Glove Women Beach Monokini Whisper Crissy 1 Piece Storm,Body Glove,swimwear,64.17,34.84,9,9,9.0,0.0,999,30,102.2,45.71,0.0,-0.0441,1,0,1,at_market,same_model_family,0.98
SP-950A524EDF,Bogner Nelson 2 Men Beach Swim Short Black,Bogner,swimwear,107.42,51.48,9,9,9.0,0.0,999,30,171.1,52.08,0.0,0.0784,0,0,1,above_market,same_model_family,0.978
SP-E45BDB93ED,Bogner Paul Men Swim Short Black,Bogner,swimwear,225.91,95.16,9,9,9.0,0.0,999,30,182.1,57.88,0.0,0.1899,0,0,1,premium,same_model_family,0.9468
SP-A83D634897,Bogner Paul Men Swim Short Navy Blue,Bogner,swimwear,170.4,95.16,9,9,9.0,0.0,999,30,182.1,44.15,0.0,-0.0739,0,0,1,below_market,same_model_family,0.98
SP-03C17880F4,3 STRIPES TEE,Adidas,kids,39.17,16.8,9,9,9.0,0.0,999,30,65.4,57.11,0.0,0.1065,1,0,1,above_market,exact_style,1.0
SP-E44D80B7EB,Adidas Club Pleat Kids-Girls Tennis Skort White,Adidas,kids,74.65,29.28,9,9,9.0,0.0,999,30,79.3,60.78,0.0,0.1829,0,0,1,premium,same_model_family,0.9488
SP-DDAA79AADE,Adidas Disney Mickey Mouse Summer Baby-Boys Sportswear Suit White/Black,Adidas,kids,33.23,14.88,9,9,9.0,0.0,999,30,65.4,55.22,0.0,0.0671,1,0,1,above_market,same_model_family,0.98
SP-DCD0168711,Adidas Disney Toy Story Little-Boys Training Suit Royal Blue/Lime,Adidas,kids,34.77,19.2,9,9,9.0,0.0,999,30,65.4,44.78,0.0,-0.1504,1,1,1,deep_value,same_model_family,0.9634
SP-9775ACFE6C,Crocs Classic Neo Puff Kids Lifestyle After Ski Navy/Gum,Crocs,kids,57.8,26.0,9,9,9.0,0.0,999,30,65.4,55.02,0.0,0.1349,1,0,1,above_market,same_model_family,0.9622
SP-A670A1698B,The North Face Baby 1996 Retro Nuptse One Piece Boys Hiking Suit Tnf Black,The North Face,kids,196.39,75.6,9,9,9.0,0.0,999,30,121.4,61.51,0.0,0.1446,1,0,1,above_market,same_model_family,0.9595
SP-8DB0F3B215,The North Face Easy Kids Lifestyle Long Sleeve White,The North Face,kids,24.79,11.25,9,9,9.0,0.0,999,30,65.4,54.62,0.0,-0.0891,1,1,1,below_market,same_model_family,0.8837
SP-24A89F1A48,ACTIVE SPORTS Graphic Tee II Boys,Puma,kids,12.75,5.0,9,9,9.0,0.0,999,30,65.4,60.78,0.0,-0.1765,1,0,1,deep_value,similar_product,0.732
SP-7EBCBD2E4F,CATS CLUB Tee PS Boys,Puma,kids,10.96,5.0,9,9,9.0,0.0,999,30,65.4,54.38,0.0,0.0876,1,0,1,above_market,same_model_family,0.9755
SP-176380B593,FEED YOUR PUMA Backpack PRIME Girls,Puma,kids,69.44,30.0,9,9,9.0,0.0,999,30,73.8,56.8,0.0,0.1359,0,0,1,above_market,same_model_family,0.9619
SP-9358D6C153,FEED YOUR PUMA Backpack PRIME Kids,Puma,kids,60.45,30.0,9,9,9.0,0.0,999,30,65.4,50.37,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-1BEA1A72D1,Aquatail Mermaid Tail Kids Beach Fins Blue,Aquatail,kids,38.34,21.84,9,9,9.0,0.0,999,30,65.4,43.04,0.0,-0.0955,1,0,1,below_market,same_model_family,0.9756
SP-4B36B44C2F,Aquatail Mermaid Tail Kids Beach Fins Green,Aquatail,kids,45.26,21.84,9,9,9.0,0.0,999,30,65.4,51.75,0.0,0.072,1,0,1,above_market,same_model_family,0.9798
SP-7DC760B623,Babolat Nadal Junior 19 Kids Tennis Racquet Black/Yellow,Babolat,kids,57.91,29.12,9,9,9.0,0.0,999,30,65.4,49.72,0.0,0.033,0,0,1,at_market,same_model_family,0.98
SP-C3AF8C8D07,Babolat Nadal Junior 23 Strung Grip Kids Tennis Racquet Multi,Babolat,kids,86.04,34.84,9,9,9.0,0.0,999,30,91.4,59.51,0.0,0.2213,0,0,1,premium,same_model_family,0.938
SP-474329A365,Babolat Pure Drive Junior 25 Gen11 Kids Tennis Racquet Blue,Babolat,kids,189.47,92.56,9,9,9.0,0.0,999,30,121.4,51.15,0.0,0.0605,0,0,1,above_market,same_model_family,0.98
SP-42A81C708A,Babolat Pure Drive Junior 25 Gen11 Kids Tennis Racquet Light Blue,Babolat,kids,175.45,89.96,9,9,9.0,0.0,999,30,121.4,48.73,0.0,0.014,0,0,1,at_market,same_model_family,0.98
SP-4665CFBB2F,"Gazelle Shoes, Black",Adidas,lifestyle,172.26,76.32,12,12,12.0,0.0,999,30,128.5,55.69,0.0,0.077,0,0,1,above_market,exact_style,1.0
SP-0590004E40,"Handball Spezial Shoes, Black",Adidas,lifestyle,152.94,76.32,12,12,12.0,0.0,999,30,109.2,50.1,0.0,-0.0396,0,1,2,at_market,exact_style,1.0
SP-82664C3C8D,"Handball Spezial Shoes, White",Adidas,lifestyle,167.99,76.32,12,12,12.0,0.0,999,30,109.2,54.57,0.0,0.0535,0,0,1,above_market,exact_style,1.0
SP-3FB5CF5912,"Samba OG Shoes, Beige",Adidas,lifestyle,140.14,76.32,12,12,12.0,0.0,999,30,109.2,45.54,0.0,-0.1346,0,0,2,below_market,exact_style,1.0
SP-B39CD90660,NIKE Vomero Plus IM5019,Nike,lifestyle,92.49,39.01,12,12,12.0,0.0,999,30,104.0,57.82,0.0,0.1026,0,0,1,above_market,exact_style,1.0
SP-7B6BD14F3B,NB 9060 full black,New Balance,lifestyle,88.27,36.75,12,12,12.0,0.0,999,30,99.3,58.37,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-48CB982454,New Balance 9060 Triple Black,New Balance,lifestyle,89.1,41.65,12,12,12.0,0.0,999,30,100.2,53.25,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-7DFB8328BE,New Balance Fresh Foam X Trail More v3 Black/Pink/Yellow Women's Trail Shoes,New Balance,lifestyle,79.67,41.65,12,12,12.0,0.0,999,30,89.6,47.72,0.0,-0.0669,1,0,1,below_market,same_model_family,0.98
SP-86604D5CF7,New balance trail fresh foam gray/pink,New Balance,lifestyle,87.39,39.2,12,12,12.0,0.0,999,30,98.3,55.14,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-04A2348ABD,Air Zoom Superfly Elite - FG Cleats,Nike,lifestyle,87.79,37.6,12,12,12.0,0.0,999,30,98.7,57.17,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-D73EAC318C,Air Zoom Vapor Elite - FG Cleats,Nike,lifestyle,86.1,37.6,12,12,12.0,0.0,999,30,96.8,56.33,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-3577D415E8,Kylian Mbappe X Air Zoom Superfly Elite - FG Cleats,Nike,lifestyle,86.85,37.6,12,12,12.0,0.0,999,30,97.7,56.71,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-2A3C5C0C82,The North Face Glenclyffe Urban Boots in a white dune/tnf black colorway,The North Face,lifestyle,82.74,38.25,12,12,12.0,0.0,999,30,93.0,53.77,0.0,0.0331,1,1,1,at_market,same_model_family,0.8787
SP-D866E2F245,ASICS PADEL METARISE™ 2,ASICS,lifestyle,99.22,44.1,12,12,12.0,0.0,999,30,111.6,55.55,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-4EAF56E4BE,ASICS PADEL SKY ELITE FF 3,ASICS,lifestyle,136.47,68.6,12,12,12.0,0.0,999,30,128.5,49.73,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-27D2D54156,Asics Metarise 2 Paris volleyball shoes in a safety yellow and black,ASICS,lifestyle,108.11,41.65,12,12,12.0,0.0,999,30,121.6,61.47,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-2F6F3036F1,Handball Shoes Asics Sky Elite FF MT 3,ASICS,lifestyle,97.07,44.1,12,12,12.0,0.0,999,30,109.2,54.57,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-0F8FD95EB4,"3-Stripes Skirt, Black",Adidas,other,27.39,12.96,9,9,9.0,0.0,999,30,73.5,52.68,0.0,0.0142,1,0,1,at_market,exact_style,1.0
SP-02050B0FD1,"Adicolor 70S V-Neck Dress, Beige",Adidas,other,42.63,18.24,9,9,9.0,0.0,999,30,73.5,57.21,0.0,0.1086,1,1,1,above_market,exact_style,1.0
SP-21EC9D6B2F,"Adicolor Classics Poplin Skirt, Blue",Adidas,other,31.58,15.36,9,9,9.0,0.0,999,30,73.5,51.36,0.0,-0.0133,1,0,1,at_market,exact_style,1.0
SP-EE94F7E634,"Adicolor Classics Tricot Skirt, Black",Adidas,other,12.36,6.24,9,9,9.0,0.0,999,30,73.5,49.51,0.0,-0.0518,1,0,1,below_market,exact_style,1.0
SP-FA311BCAB5,New Balance Sport Quarter Zip Women Performanc Long Sleeve Black,New Balance,other,55.86,26.95,9,9,9.0,0.0,999,30,73.5,51.75,0.0,0.0154,0,0,1,at_market,same_model_family,0.98
SP-8786A633D5,New Balance Sport Women Performance Long Sleeve Black,New Balance,other,29.34,13.23,9,9,9.0,0.0,999,30,73.5,54.91,0.0,0.0798,1,0,1,above_market,same_model_family,0.9777
SP-92437D4CE3,Nike Df Pacer Men Running Long Sleeve Black,Nike,other,86.53,37.6,9,9,9.0,0.0,999,30,103.4,56.55,0.0,0.0755,0,0,1,above_market,same_model_family,0.9789
SP-6294EFF394,Nike Element Men Running Long Sleeve Armor Navy/Grey,Nike,other,90.54,35.72,9,9,9.0,0.0,999,30,108.2,60.55,0.0,0.1606,1,1,1,premium,same_model_family,0.955
SP-7637E3C2FF,Nike Fitted Women Training Long Sleeve Black,Nike,other,65.65,33.84,9,9,9.0,0.0,999,30,78.4,48.45,0.0,-0.0967,0,0,1,below_market,same_model_family,0.9753
SP-AADCC2E724,Nike Flex Classic 6 Packs Unisex Training Band Multicolor,Nike,other,12.14,6.58,9,9,9.0,0.0,999,30,73.5,45.8,0.0,0.0115,0,0,1,at_market,same_model_family,0.98
SP-C7D5ADC445,On Climate 2 Men Running Long Sleeve Black,ON,other,154.12,66.7,9,9,9.0,0.0,999,30,136.6,56.72,0.0,0.0592,0,0,1,above_market,same_model_family,0.98
SP-5368149B74,On Climate 2 Women Running Long Sleeve Black,ON,other,140.53,66.7,9,9,9.0,0.0,999,30,136.6,52.54,0.0,-0.0318,0,0,1,at_market,same_model_family,0.98
SP-8EE0491D9F,On Climate Women Running Long Sleeve Iceberg,ON,other,155.45,66.7,9,9,9.0,0.0,999,30,136.6,57.09,0.0,0.0672,0,0,1,above_market,same_model_family,0.98
SP-6094574FE4,On Club Collective 1/4 Zip Men Lifestyle Long Sleeve Ore,ON,other,152.03,73.14,9,9,9.0,0.0,999,30,136.6,51.89,0.0,-0.0458,0,0,1,at_market,same_model_family,0.98
SP-71A50D913C,The North Face Base Camp Travel Canister L Unisex Hiking Case Summit Gold/Black,The North Face,other,26.25,11.25,9,9,9.0,0.0,999,30,73.5,57.14,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-C394BB70B8,The North Face Base Unisex Lifestyle Band Black,The North Face,other,18.81,9.0,9,9,9.0,0.0,999,30,73.5,52.15,0.0,-0.0633,1,0,1,below_market,same_model_family,0.98
SP-E668E236D6,The North Face Box Nse Men Lifestyle Long Sleeve Black/White,The North Face,other,39.86,17.1,9,9,9.0,0.0,999,30,73.5,57.1,0.0,0.0467,1,1,1,at_market,same_model_family,0.98
SP-E1745BC3E3,"Samba OG Shoes, Black",Adidas,lifestyle,160.83,76.32,12,12,12.0,0.0,999,30,128.5,52.55,0.0,0.0114,0,0,1,at_market,exact_style,1.0
SP-D2CBD27227,"Samba OG Shoes, White",Adidas,lifestyle,155.52,76.32,12,12,12.0,0.0,999,30,128.5,50.93,0.0,-0.0224,0,0,1,at_market,exact_style,1.0
SP-86F9AD96E6,Mizuno Wave Lightning Z8,Mizuno,footwear,133.2,66.6,64,64,64.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-BB3E20F861,Mizuno Wave Lightning Z8 W,Mizuno,footwear,133.2,66.6,56,56,56.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-25BF4C3BC1,Mizuno Wave Momentum 3,Mizuno,footwear,122.1,61.05,48,48,48.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-8BD0B8EFA5,K-Swiss Hypercourt Express 2 W,K-Swiss,footwear,111.0,57.72,42,42,42.0,0.0,999,30,132.6,48.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-D936C9E9C6,Mizuno Wave Rider 28,Mizuno,footwear,155.4,77.7,48,48,48.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-FC6ABE238F,Mizuno Wave Inspire 21,Mizuno,footwear,155.4,77.7,42,42,42.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-82B46A2F76,La Sportiva Kaptiva 2,La Sportiva,footwear,155.4,71.48,35,35,35.0,0.0,999,30,136.6,54.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-CFC4A2736E,La Sportiva Jackal II,La Sportiva,footwear,172.05,79.14,28,28,28.0,0.0,999,30,136.6,54.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-4AF5F1EE2D,Columbia Facet 75 Outdry,Columbia,footwear,166.5,83.25,40,40,40.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-97D88E812C,Mizuno Wave Rider 28 W,Mizuno,footwear,155.4,77.7,42,42,42.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-33272498BE,Mizuno Wave Sky 8,Mizuno,footwear,166.5,83.25,35,35,35.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-E5E8062C5F,La Sportiva Wildcat 3.0 W,La Sportiva,footwear,149.85,68.93,28,28,28.0,0.0,999,30,136.6,54.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-87178E76A0,Columbia Peakfreak II OutDry W,Columbia,footwear,122.1,61.05,35,35,35.0,0.0,999,30,136.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-E73794CCEB,La Sportiva Bushido III,La Sportiva,footwear,166.5,76.59,28,28,28.0,0.0,999,30,136.6,54.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-A66350455D,Keen Targhee IV Mid WP,Keen,footwear,183.15,87.91,40,40,40.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-36AFC5305C,Keen Venture Mid WP,Keen,footwear,155.4,74.59,40,40,40.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-D21AF978EC,Keen Jasper Vent,Keen,footwear,111.0,53.28,48,48,48.0,0.0,999,30,132.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-139E4E0F8D,Columbia Newton Ridge Plus 2 WP,Columbia,footwear,111.0,55.5,48,48,48.0,0.0,999,30,132.6,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-F74A6F2CD7,Keen Targhee IV WP Low W,Keen,footwear,149.85,71.93,35,35,35.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-BD7AEE01A2,Keen Terradora Flex WP W,Keen,footwear,149.85,71.93,35,35,35.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-5314E7EA83,Columbia Newton Ridge Plus W,Columbia,footwear,99.9,49.95,42,42,42.0,0.0,999,30,119.4,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-CED36CC988,La Sportiva Bushido III W,La Sportiva,footwear,160.95,74.04,28,28,28.0,0.0,999,30,136.6,54.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-7C0B3A5ECD,Keen Newport H2 Kids,Keen,kids,77.7,37.3,55,55,55.0,0.0,999,30,82.5,51.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-3EEFEBBB72,Columbia Trailstorm Mid WP Kids,Columbia,kids,77.7,38.85,55,55,55.0,0.0,999,30,82.5,50.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-B5ED3DA9C3,Keen Targhee Sport Kids,Keen,kids,83.25,39.96,35,35,35.0,0.0,999,30,88.4,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-2F43E7EF07,Teva Original Universal M,Teva,footwear,66.6,36.63,64,64,64.0,0.0,999,30,79.6,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-2644ED0974,Teva Original Universal W,Teva,footwear,66.6,36.63,56,56,56.0,0.0,999,30,79.6,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-D3B81EBF5D,Teva Hurricane XLT2 M,Teva,footwear,77.7,42.74,48,48,48.0,0.0,999,30,92.8,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-89F398D858,Teva Tirra W,Teva,footwear,77.7,42.74,42,42,42.0,0.0,999,30,92.8,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-24AE4646D5,Keen Newport H2 Sandal M,Keen,footwear,122.1,58.61,40,40,40.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-200BA4F84D,Keen Howser III Slide,Keen,footwear,88.8,42.62,50,50,50.0,0.0,999,30,106.1,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-5827249A55,Birkenstock Arizona Birko-Flor W,Birkenstock,footwear,111.0,53.28,40,40,40.0,0.0,999,30,132.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-A31AD355C0,Birkenstock Boston Clog M,Birkenstock,footwear,166.5,79.92,28,28,28.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-61AECD5A95,Birkenstock Gizeh Toe Post W,Birkenstock,footwear,116.55,55.94,35,35,35.0,0.0,999,30,136.6,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-73227ABBB9,Hey Dude Wally Slip-On M,Hey Dude,footwear,77.7,42.74,48,48,48.0,0.0,999,30,92.8,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-6D5425D438,Hey Dude Wendy Slip-On W,Hey Dude,footwear,77.7,42.74,42,42,42.0,0.0,999,30,92.8,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-0669577D6B,Birkenstock Arizona Kids,Birkenstock,kids,83.25,39.96,40,40,40.0,0.0,999,30,88.4,52.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-BD396CFE27,Vans Old Skool Black/White,Vans,lifestyle,77.7,42.74,88,88,88.0,0.0,999,30,87.4,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-043F544E70,Vans Old Skool White,Vans,lifestyle,77.7,42.74,88,88,88.0,0.0,999,30,87.4,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-EE92A1AEEC,Vans SK8-Hi Black,Vans,lifestyle,94.35,51.89,66,66,66.0,0.0,999,30,106.1,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-B894407578,Vans Authentic White,Vans,lifestyle,72.15,39.68,96,96,96.0,0.0,999,30,81.1,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-55CA67AAFC,Vans Old Skool Kids,Vans,kids,55.5,30.53,48,48,48.0,0.0,999,30,65.4,44.99,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-E1390D4948,Ellesse Raptor Lo M,Ellesse,lifestyle,83.25,45.79,35,35,35.0,0.0,999,30,93.6,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-11CD7588B5,Ellesse Massimo Club W,Ellesse,lifestyle,83.25,45.79,35,35,35.0,0.0,999,30,93.6,45.0,0.0,0.0,0,0,0,at_market,no_match,0.0
SP-561C870956,K-Swiss Classic 66 M,K-Swiss,lifestyle,77.7,40.4,35,35,35.0,0.0,999,30,87.4,48.01,0.0,0.0,0,0,0,at_market,no_match,0.0
