state_id,sku_id,product_key,style_code,brand,category,product_name,week_of,days_of_supply,stock_coverage_ratio,stockout_risk,total_qty,inventory_vs_median,current_margin_pct,discount_depth_last_30d,days_since_last_discount,days_at_current_price,retail_price_usd,price_gap_pct,competitors_on_sale,competitors_out_of_stock,num_competitors,market_position,days_since_launch,season_sell_through_pct,brand_tier,cost_price_usd,seasonality_score,category_seasonal_boost,event_proximity_score,next_month_seasonality,cash_runway_months,cash_tight,inventory_intensity,match_type,match_score,inventory_history_quality,has_competitor_data,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,sales_units_last_28d,avg_daily_sales_28d,competitor_price_trend_4w,competitor_sale_frequency_4w,competitor_oos_frequency_4w,price_gap_volatility_4w,stock_velocity_4w,sell_through_velocity_4w,days_since_competitor_change,rules_label,row_source,is_augmented,augmentation_family,anchor_state_id,sample_weight_hint,ai_label,expected_label,ai_label_confidence,label_confidence,ai_label_rationale,audit_flags,label_prompt_version,labeler_model,labeled_at,ai_label_disagrees_with_rules
SP-74302C346B|2026-05-26,SP-74302C346B,,IN232337,Nike,footwear,Nike Air Force 1 '07 Women Lifestyle Shoes Burgundy Crush,2026-05-26,136.6,4.55,0,9,1.0,56.87,0.0,999,30,184.18,0.1964,1,1,1,premium,0,0.0,tier1,79.43,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.945,movement_reconstructed,1,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-74302C346B|2026-06-02,SP-74302C346B,,IN232337,Nike,footwear,Nike Air Force 1 '07 Women Lifestyle Shoes Burgundy Crush,2026-06-02,136.6,4.55,0,9,1.0,56.87,0.0,999,30,184.18,0.1964,1,1,1,premium,3,0.0,tier1,79.43,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.945,movement_reconstructed,1,148.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-745B1972AB|2026-05-19,SP-745B1972AB,,IG8995,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-05-19,0.0,0.0,1,0,1.0,61.06,0.0,999,30,255.18,0.1888,1,0,1,premium,0,1.0,tier1,99.36,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,207.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-745B1972AB|2026-05-26,SP-745B1972AB,,IG8995,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-05-26,136.6,4.55,0,11,1.0,61.06,0.0,999,30,255.18,0.1888,1,0,1,premium,0,0.0,tier1,99.36,1.15,0.0,0.0,1.2,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,207.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-745B1972AB|2026-06-02,SP-745B1972AB,,IG8995,Adidas,footwear,"4Dfwd 3 Running Shoes, Black",2026-06-02,136.6,4.55,0,11,1.0,61.06,0.0,999,30,255.18,0.1888,1,0,1,premium,3,0.0,tier1,99.36,1.2,0.0,0.0,1.1,3.0,0,0.8224,exact_style,1.0,movement_reconstructed,1,207.0,207.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-75279CED6C|2026-05-19,SP-75279CED6C,,IN222488,Nike,footwear,Nike Air Force Men Lifestyle Shoes Summit White,2026-05-19,0.0,0.0,1,0,1.0,62.19,0.0,999,30,183.95,0.1954,1,1,1,premium,0,1.0,tier1,69.56,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9091,movement_reconstructed,1,148.0,161.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-75279CED6C|2026-05-26,SP-75279CED6C,,IN222488,Nike,footwear,Nike Air Force Men Lifestyle Shoes Summit White,2026-05-26,136.6,4.55,0,9,1.0,62.19,0.0,999,30,183.95,0.1954,1,1,1,premium,0,0.0,tier1,69.56,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9091,movement_reconstructed,1,148.0,161.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-75279CED6C|2026-06-02,SP-75279CED6C,,IN222488,Nike,footwear,Nike Air Force Men Lifestyle Shoes Summit White,2026-06-02,136.6,4.55,0,9,1.0,62.19,0.0,999,30,183.95,0.1954,1,1,1,premium,3,0.0,tier1,69.56,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.9091,movement_reconstructed,1,148.0,161.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-754C50418D|2026-05-19,SP-754C50418D,,IN232277,Nike,footwear,Nike Air Force 1 07 Wb Men Lifestyle Shoes Wolf Grey/Black,2026-05-19,0.0,0.0,1,0,1.0,59.51,0.0,999,30,179.91,0.2441,1,1,1,premium,0,1.0,tier1,72.85,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9317,movement_reconstructed,1,136.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-754C50418D|2026-05-26,SP-754C50418D,,IN232277,Nike,footwear,Nike Air Force 1 07 Wb Men Lifestyle Shoes Wolf Grey/Black,2026-05-26,136.6,4.55,0,9,1.0,59.51,0.0,999,30,179.91,0.2441,1,1,1,premium,0,0.0,tier1,72.85,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.9317,movement_reconstructed,1,136.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-754C50418D|2026-06-02,SP-754C50418D,,IN232277,Nike,footwear,Nike Air Force 1 07 Wb Men Lifestyle Shoes Wolf Grey/Black,2026-06-02,136.6,4.55,0,9,1.0,59.51,0.0,999,30,179.91,0.2441,1,1,1,premium,3,0.0,tier1,72.85,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.9317,movement_reconstructed,1,136.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7637E3C2FF|2026-05-19,SP-7637E3C2FF,,IN237500,Nike,other,Nike Fitted Women Training Long Sleeve Black,2026-05-19,0.0,0.0,1,0,1.0,48.45,0.0,999,30,65.65,0.345,1,1,1,premium,0,1.0,tier1,33.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8065,movement_reconstructed,1,43.0,75.45454545454545,121.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7637E3C2FF|2026-05-26,SP-7637E3C2FF,,IN237500,Nike,other,Nike Fitted Women Training Long Sleeve Black,2026-05-26,78.4,2.61,0,9,1.0,48.45,0.0,999,30,65.65,0.345,1,1,1,premium,0,0.0,tier1,33.84,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8065,movement_reconstructed,1,43.0,75.45454545454545,121.0,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7637E3C2FF|2026-06-02,SP-7637E3C2FF,,IN237500,Nike,other,Nike Fitted Women Training Long Sleeve Black,2026-06-02,78.4,2.61,0,9,1.0,48.45,0.0,999,30,65.65,0.345,1,1,1,premium,3,0.0,tier1,33.84,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.8065,movement_reconstructed,1,43.0,75.45454545454545,121.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-76A23C6634|2026-05-19,SP-76A23C6634,,IN232091,Nike,footwear,Nike Air Jordan 1 Low Men Lifestyle Shoes Black/White,2026-05-19,0.0,0.0,1,0,1.0,51.19,0.0,999,30,162.74,0.3364,1,1,1,premium,0,1.0,tier1,79.43,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8017,movement_reconstructed,1,108.0,148.71428571428572,171.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-76A23C6634|2026-05-26,SP-76A23C6634,,IN232091,Nike,footwear,Nike Air Jordan 1 Low Men Lifestyle Shoes Black/White,2026-05-26,136.6,4.55,0,10,1.0,51.19,0.0,999,30,162.74,0.3364,1,1,1,premium,0,0.0,tier1,79.43,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7991,movement_reconstructed,1,108.0,148.41860465116278,171.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-76A23C6634|2026-06-02,SP-76A23C6634,,IN232091,Nike,footwear,Nike Air Jordan 1 Low Men Lifestyle Shoes Black/White,2026-06-02,136.6,4.55,0,10,1.0,51.19,0.0,999,30,162.74,0.3364,1,1,1,premium,3,0.0,tier1,79.43,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.7965,movement_reconstructed,1,108.0,148.13636363636363,171.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7743651252|2026-05-19,SP-7743651252,,IN233479,ON,accessories,On All Day Unisex Lifestyle Cap Black,2026-05-19,0.0,0.0,1,0,1.0,58.8,0.0,999,30,65.87,0.2865,1,1,1,premium,0,1.0,tier1,27.14,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8832,movement_reconstructed,1,47.0,54.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-77A5EF0131|2026-05-19,SP-77A5EF0131,,IN204430,Nike,accessories,Nike Academy Team M Unisex Training Bag Navy/Black/White,2026-05-19,0.0,0.0,1,0,1.0,57.26,0.0,999,30,73.68,0.2807,1,1,1,premium,0,1.0,tier1,31.49,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.6989,movement_reconstructed,1,53.0,56.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-79E8A2816E|2026-05-19,SP-79E8A2816E,,,Adidas,football_boots,2024 Copa Gloro2 FG 39-45,2026-05-19,0.0,0.0,1,0,1.0,56.15,0.0,999,30,82.09,0.0,0,0,0,at_market,0,1.0,tier1,36.0,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-79E8A2816E|2026-05-26,SP-79E8A2816E,,,Adidas,football_boots,2024 Copa Gloro2 FG 39-45,2026-05-26,112.1,3.74,0,8,1.0,56.15,0.0,999,30,82.09,0.0,0,0,0,at_market,0,0.0,tier1,36.0,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-79E8A2816E|2026-06-02,SP-79E8A2816E,,,Adidas,football_boots,2024 Copa Gloro2 FG 39-45,2026-06-02,112.1,3.74,0,8,1.0,56.15,0.0,999,30,82.09,0.0,0,0,0,at_market,3,0.0,tier1,36.0,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7B6BD14F3B|2026-05-19,SP-7B6BD14F3B,,,New Balance,lifestyle,NB 9060 full black,2026-05-19,0.0,0.0,1,0,1.0,58.37,0.0,999,30,88.27,0.0,0,0,0,at_market,0,1.0,tier1,36.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7B6BD14F3B|2026-05-26,SP-7B6BD14F3B,,,New Balance,lifestyle,NB 9060 full black,2026-05-26,99.3,3.31,0,12,1.0,58.37,0.0,999,30,88.27,0.0,0,0,0,at_market,0,0.0,tier1,36.75,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-18.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7B6BD14F3B|2026-06-02,SP-7B6BD14F3B,,,New Balance,lifestyle,NB 9060 full black,2026-06-02,99.3,3.31,0,12,1.0,58.37,0.0,999,30,88.27,0.0,0,0,0,at_market,3,0.0,tier1,36.75,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7B8C3CDB88|2026-05-19,SP-7B8C3CDB88,,IN234908,New Balance,footwear,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,2026-05-19,0.0,0.0,1,0,1.0,54.97,0.0,999,30,183.9,0.6248,1,1,1,premium,0,1.0,tier1,82.81,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8386,movement_reconstructed,1,69.0,168.0,255.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7B8C3CDB88|2026-05-26,SP-7B8C3CDB88,,IN234908,New Balance,footwear,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,2026-05-26,136.6,4.55,0,9,1.0,54.97,0.0,999,30,183.9,0.7281,1,1,1,premium,0,0.0,tier1,82.81,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8342,movement_reconstructed,1,50.0,150.11428571428573,255.0,0.0,0.0,0.0,1.0,1.0,0.0,-18.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7B8C3CDB88|2026-06-02,SP-7B8C3CDB88,,IN234908,New Balance,footwear,New Balance 327 Women Lifestyle Shoes Black/Sea Salt,2026-06-02,136.6,4.55,0,9,1.0,54.97,0.0,999,30,183.9,0.7281,1,1,1,premium,3,0.0,tier1,82.81,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.8326,movement_reconstructed,1,50.0,143.92307692307693,255.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7BE0A2526A|2026-05-19,SP-7BE0A2526A,,,Nike,football_boots,35-45 Nike Air Zoom Mercurial Superfly IX Elite FG6,2026-05-19,0.0,0.0,1,0,1.0,57.09,0.0,999,30,76.67,0.0,0,0,0,at_market,0,1.0,tier1,32.9,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7BE0A2526A|2026-05-26,SP-7BE0A2526A,,,Nike,football_boots,35-45 Nike Air Zoom Mercurial Superfly IX Elite FG6,2026-05-26,104.7,3.49,0,10,1.0,57.09,0.0,999,30,76.67,0.0,0,0,0,at_market,0,0.0,tier1,32.9,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-14.0,-1.0,7,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7BE0A2526A|2026-06-02,SP-7BE0A2526A,,,Nike,football_boots,35-45 Nike Air Zoom Mercurial Superfly IX Elite FG6,2026-06-02,104.7,3.49,0,10,1.0,57.09,0.0,999,30,76.67,0.0,0,0,0,at_market,3,0.0,tier1,32.9,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0,-0.5,14,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7C0B3A5ECD|2026-05-19,SP-7C0B3A5ECD,,1025071,Keen,kids,Keen Newport H2 Kids,2026-05-19,0.0,0.0,1,0,1.0,51.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,1.0,tier2,37.3,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,price is close to market; no urgent pricing intervention is needed,low_stock|weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
SP-7C0B3A5ECD|2026-05-26,SP-7C0B3A5ECD,,1025071,Keen,kids,Keen Newport H2 Kids,2026-05-26,82.5,2.75,0,55,1.0,51.99,0.0,999,30,77.7,0.0,0,0,0,at_market,0,0.0,tier2,37.3,1.15,0.0,0.0,1.2,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-1.0,7,PROMOTE,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7C0B3A5ECD|2026-06-02,SP-7C0B3A5ECD,,1025071,Keen,kids,Keen Newport H2 Kids,2026-06-02,82.5,2.75,0,55,1.0,51.99,0.0,999,30,77.7,0.0,0,0,0,at_market,3,0.0,tier2,37.3,1.2,0.0,0.0,1.1,3.0,0,0.8224,no_match,0.0,movement_reconstructed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-0.5,14,PROMOTE,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.98,0.98,inventory position is balanced; price is close to market; no urgent pricing intervention is needed,weak_competitor_match,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7C595F60D7|2026-05-26,SP-7C595F60D7,,IN236684,Crocs,footwear,Crocs Bae Women Lifestyle Clog Mauve Mist,2026-05-26,126.3,4.21,0,10,1.0,58.68,0.0,999,30,105.71,0.527,1,0,1,premium,0,0.0,tier2,43.68,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.8675,movement_reconstructed,1,50.0,70.4,84.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-1.0,7,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7C595F60D7|2026-06-02,SP-7C595F60D7,,IN236684,Crocs,footwear,Crocs Bae Women Lifestyle Clog Mauve Mist,2026-06-02,126.3,4.21,0,10,1.0,58.68,0.0,999,30,105.71,0.527,1,0,1,premium,3,0.0,tier2,43.68,1.2,0.0,0.0,1.1,3.0,0,0.8224,same_model_family,0.8488,movement_reconstructed,1,50.0,67.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-0.5,14,CLEAR,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,inventory position is balanced; no urgent pricing intervention is needed,low_stock|overpriced|stale_inventory|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,1
SP-7C71C82AFB|2026-05-19,SP-7C71C82AFB,,IN202164,New Balance,apparel,New Balance Athletics Men Lifestyle T-Shirt Navy,2026-05-19,0.0,0.0,1,0,1.0,60.0,0.0,999,30,60.03,0.5835,1,1,1,premium,0,1.0,tier1,24.01,1.15,0.0,0.0,1.2,3.0,0,0.8224,same_model_family,0.7779,movement_reconstructed,1,25.0,39.9,65.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,HOLD,rds_snapshot_history,0,,,1.0,HOLD,HOLD,0.55,0.55,no urgent pricing intervention is needed,low_stock|overpriced|low_label_confidence,business_only_retail_pricing_v1,deterministic_business_heuristic,2026-06-04T19:20:03.676893+00:00,0
