sku_id,week_start_date,week_number,label,days_of_supply,sell_through_rate,velocity_ratio,price_gap_pct,gross_margin_pct,seasonal_mult,rule_triggered
SKU-JI4331,2026-05-07,19,MARKDOWN,124.0,0.3542,0.3184,0.0,0.4434,1.5,rule_markdown
SKU-JI4331,2026-05-14,20,MARKDOWN,168.0,0.375,0.2143,0.0,0.4434,1.5,rule_markdown
SKU-JI4331,2026-05-21,21,PROMOTE,162.4,0.3958,1.05,0.0,0.4434,1.5,rule_promote
SKU-JI4331,2026-05-28,22,MARKDOWN,406.0,0.3958,0.3214,0.0,0.4434,1.457,rule_markdown
SKU-JI4331,2026-06-04,23,MARKDOWN,406.0,0.3958,0.0,0.0,0.4434,1.4,rule_markdown
SKU-JI4331,2026-06-11,24,MARKDOWN,812.0,0.3958,0.0,0.0,0.4434,1.4,rule_markdown
SKU-JI4331,2026-06-18,25,PROMOTE,784.0,0.4167,1.5714,0.0,0.4434,1.4,rule_promote
SKU-JI4331,2026-06-25,26,MARKDOWN,784.0,0.4167,0.0,0.0,0.4434,1.386,rule_markdown
SKU-JI4331,2026-07-02,27,MARKDOWN,784.0,0.4167,0.0,0.0,0.4434,1.3,rule_markdown
SKU-JI4331,2026-07-09,28,PROMOTE,242.67,0.4583,1.7143,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-07-16,29,PROMOTE,168.0,0.5,2.7143,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-07-23,30,PROMOTE,168.0,0.5,0.8571,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-07-30,31,MARKDOWN,128.8,0.5208,0.3214,0.0,0.4434,1.157,rule_markdown
SKU-JI4331,2026-08-06,32,MARKDOWN,214.67,0.5208,0.4286,0.0,0.4434,1.1,rule_markdown
SKU-JI4331,2026-08-13,33,MARKDOWN,308.0,0.5417,0.6429,0.0,0.4434,1.1,rule_markdown
SKU-JI4331,2026-08-20,34,HOLD,308.0,0.5417,2.1429,0.0,0.4434,1.1,rule_hold
SKU-JI4331,2026-08-27,35,MARKDOWN,616.0,0.5417,0.0,0.0,0.4434,1.071,rule_markdown
SKU-JI4331,2026-09-03,36,HOLD,294.0,0.5625,2.1429,0.0,0.4434,1.0,rule_hold
SKU-JI4331,2026-09-10,37,HOLD,280.0,0.5833,2.3571,0.0,0.4434,1.0,rule_hold
SKU-JI4331,2026-09-17,38,HOLD,177.33,0.6042,1.0714,0.0,0.4434,1.0,rule_hold
SKU-JI4331,2026-09-24,39,HOLD,126.0,0.625,1.4286,0.0,0.4434,1.0,rule_hold
SKU-JI4331,2026-10-01,40,HOLD,89.6,0.6667,2.9286,0.0,0.4434,1.0,rule_hold
SKU-JI4331,2026-10-08,41,MARKDOWN,112.0,0.6667,0.7143,0.0,0.4434,1.0,rule_markdown
SKU-JI4331,2026-10-15,42,MARKDOWN,149.33,0.6667,0.0,0.0,0.4434,1.0,rule_markdown
SKU-JI4331,2026-10-22,43,MARKDOWN,140.0,0.6875,0.6429,0.0,0.4434,1.0,rule_markdown
SKU-JI4331,2026-10-29,44,HOLD,420.0,0.6875,0.8571,0.0,0.4434,1.057,rule_hold
SKU-JI4331,2026-11-05,45,HOLD,196.0,0.7083,3.0,0.0,0.4434,1.1,rule_hold
SKU-JI4331,2026-11-12,46,HOLD,121.33,0.7292,0.8571,0.0,0.4434,1.1,rule_hold
SKU-JI4331,2026-11-19,47,MARKDOWN,182.0,0.7292,0.6429,0.0,0.4434,1.1,rule_markdown
SKU-JI4331,2026-11-26,48,PROMOTE,77.0,0.7708,1.9286,0.0,0.4434,1.157,rule_promote
SKU-JI4331,2026-12-03,49,PROMOTE,102.67,0.7708,1.9286,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-12-10,50,PROMOTE,93.33,0.7917,1.0,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-12-17,51,PROMOTE,63.0,0.8125,1.5714,0.0,0.4434,1.3,rule_promote
SKU-JI4331,2026-12-24,52,MARKDOWN,126.0,0.8125,0.0,0.0,0.4434,1.3,rule_markdown
SKU-JH7439,2026-01-01,1,,,,1.0,0.0033,0.4449,,cold_start
SKU-JH7439,2026-01-08,2,,,,1.0,0.0033,0.4449,,cold_start
SKU-JH7439,2026-01-15,3,,,,1.0,0.0033,0.4449,,cold_start
SKU-JH7439,2026-01-22,4,,,,1.0,0.0033,0.4449,,cold_start
SKU-JH7439,2026-01-29,5,HOLD,999.0,0.125,0.8571,0.0033,0.4449,0.857,rule_hold
SKU-JH7439,2026-02-05,6,HOLD,560.0,0.1667,1.0,0.0033,0.4449,0.9,rule_hold
SKU-JH7439,2026-02-12,7,HOLD,266.0,0.2083,1.5714,0.0033,0.4449,0.9,rule_hold
SKU-JH7439,2026-02-19,8,HOLD,266.0,0.2083,0.8571,0.0033,0.4449,0.9,rule_hold
SKU-JH7439,2026-02-26,9,HOLD,168.0,0.25,1.5,0.0033,0.4449,0.957,rule_hold
SKU-JH7439,2026-03-05,10,MARKDOWN,252.0,0.25,0.0,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-03-12,11,MARKDOWN,504.0,0.25,0.0,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-03-19,12,MARKDOWN,504.0,0.25,0.0,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-03-26,13,HOLD,476.0,0.2917,1.0,0.0033,0.4449,1.057,rule_hold
SKU-JH7439,2026-04-02,14,PROMOTE,140.0,0.375,3.8571,0.0033,0.4449,1.4,rule_promote
SKU-JH7439,2026-04-09,15,PROMOTE,140.0,0.375,1.0714,0.0033,0.4449,1.4,rule_promote
SKU-JH7439,2026-04-16,16,MARKDOWN,140.0,0.375,0.0,0.0033,0.4449,1.4,rule_markdown
SKU-JH7439,2026-04-23,17,MARKDOWN,210.0,0.375,0.0,0.0033,0.4449,1.4,rule_markdown
SKU-JH7439,2026-04-30,18,MARKDOWN,392.0,0.4167,0.2857,0.0033,0.4449,1.486,rule_markdown
SKU-JH7439,2026-05-07,19,PROMOTE,182.0,0.4583,1.2857,0.0033,0.4449,1.5,rule_promote
SKU-JH7439,2026-05-14,20,MARKDOWN,112.0,0.5,0.6429,0.0033,0.4449,1.5,rule_markdown
SKU-JH7439,2026-05-21,21,PROMOTE,112.0,0.5,0.8571,0.0033,0.4449,1.5,rule_promote
SKU-JH7439,2026-05-28,22,MARKDOWN,102.67,0.5417,0.5,0.0033,0.4449,1.457,rule_markdown
SKU-JH7439,2026-06-04,23,PROMOTE,44.8,0.6667,6.0,0.0033,0.4449,1.4,rule_promote
SKU-JH7439,2026-06-11,24,PROMOTE,39.2,0.7083,1.6786,0.0033,0.4449,1.4,rule_promote
SKU-JH7439,2026-06-18,25,PROMOTE,28.0,0.75,0.8571,0.0033,0.4449,1.4,rule_promote
SKU-JH7439,2026-06-25,26,PROMOTE,33.6,0.75,0.0,0.0033,0.4449,1.386,rule_promote
SKU-JH7439,2026-07-02,27,MARKDOWN,84.0,0.75,0.0,0.0033,0.4449,1.3,rule_markdown
SKU-JH7439,2026-07-09,28,MARKDOWN,168.0,0.75,0.0,0.0033,0.4449,1.3,rule_markdown
SKU-JH7439,2026-07-16,29,PROMOTE,999.0,0.75,1.0,0.0033,0.4449,1.3,rule_promote
SKU-JH7439,2026-07-23,30,PROMOTE,140.0,0.7917,1.0,0.0033,0.4449,1.3,rule_promote
SKU-JH7439,2026-07-30,31,MARKDOWN,168.0,0.76,0.0,0.0033,0.4449,1.157,rule_markdown
SKU-JH7439,2026-08-06,32,HOLD,37.33,0.84,5.5714,0.0033,0.4449,1.1,rule_hold
SKU-JH7439,2026-08-13,33,HOLD,37.33,0.84,0.2143,0.0033,0.4449,1.1,rule_hold
SKU-JH7439,2026-08-20,34,MARKDOWN,56.0,0.84,0.0,0.0033,0.4449,1.1,rule_markdown
SKU-JH7439,2026-08-27,35,MARKDOWN,56.0,0.84,0.0,0.0033,0.4449,1.071,rule_markdown
SKU-JH7439,2026-09-03,36,HOLD,84.0,0.88,0.8571,0.0033,0.4449,1.0,rule_hold
SKU-JH7439,2026-09-10,37,MARKDOWN,84.0,0.88,0.2857,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-09-17,38,HOLD,28.0,0.92,3.0,0.0033,0.4449,1.0,rule_hold
SKU-JH7439,2026-09-24,39,HOLD,9.33,0.96,0.2143,0.0033,0.4449,1.0,rule_hold
SKU-JH7439,2026-10-01,40,HOLD,14.0,0.96,2.1429,0.0033,0.4449,1.0,rule_hold
SKU-JH7439,2026-10-08,41,HOLD,14.0,0.96,0.0,0.0033,0.4449,1.0,rule_hold
SKU-JH7439,2026-10-15,42,MARKDOWN,56.0,0.9231,0.0,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-10-22,43,MARKDOWN,976.67,0.9231,0.1429,0.0033,0.4449,1.0,rule_markdown
SKU-JH7439,2026-10-29,44,HOLD,976.67,0.9231,1.0,0.0033,0.4449,1.057,rule_hold
SKU-JH7439,2026-11-05,45,HOLD,976.67,0.9231,1.0,0.0033,0.4449,1.1,rule_hold
SKU-JH7439,2026-11-12,46,HOLD,976.67,0.9231,1.0,0.0033,0.4449,1.1,rule_hold
SKU-JH7439,2026-11-19,47,HOLD,976.67,0.9231,1.0,0.0033,0.4449,1.1,rule_hold
SKU-JH7439,2026-11-26,48,PROMOTE,28.0,0.9615,1.0,0.0033,0.4449,1.157,rule_promote
SKU-JH7439,2026-12-03,49,HOLD,0.0,1.0,2.1429,0.0033,0.4449,1.3,rule_hold
SKU-JH7439,2026-12-10,50,HOLD,0.0,1.0,0.4286,0.0033,0.4449,1.3,rule_hold
SKU-JH7439,2026-12-17,51,HOLD,0.0,1.0,0.0,0.0033,0.4449,1.3,rule_hold
SKU-JH7439,2026-12-24,52,HOLD,0.0,1.0,0.0,0.0033,0.4449,1.3,rule_hold
SKU-IE3677,2026-01-01,1,,,,1.0,-0.0112,0.4363,,cold_start
SKU-IE3677,2026-01-08,2,,,,1.0,-0.0112,0.4363,,cold_start
SKU-IE3677,2026-01-15,3,,,,1.0,-0.0112,0.4363,,cold_start
SKU-IE3677,2026-01-22,4,,,,1.0,-0.0112,0.4363,,cold_start
SKU-IE3677,2026-01-29,5,MARKDOWN,532.0,0.05,0.7857,-0.0112,0.4363,0.857,rule_markdown
SKU-IE3677,2026-02-05,6,HOLD,345.33,0.075,2.2143,-0.0112,0.4363,0.9,rule_hold
SKU-IE3677,2026-02-12,7,MARKDOWN,518.0,0.075,0.5,-0.0112,0.4363,0.9,rule_markdown
SKU-IE3677,2026-02-19,8,HOLD,403.2,0.1,1.0714,-0.0112,0.4363,0.9,rule_hold
SKU-IE3677,2026-02-26,9,HOLD,397.6,0.1125,1.3357,-0.0112,0.4363,0.957,rule_hold
SKU-IE3677,2026-03-05,10,MARKDOWN,490.0,0.125,0.6786,-0.0112,0.4363,1.0,rule_markdown
SKU-IE3677,2026-03-12,11,HOLD,386.4,0.1375,1.0,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-03-19,12,HOLD,375.2,0.1625,1.25,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-03-26,13,HOLD,369.6,0.175,1.0714,-0.0112,0.4363,1.057,rule_hold
SKU-IE3677,2026-04-02,14,PROMOTE,364.0,0.1875,0.9643,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-04-09,15,MARKDOWN,358.4,0.2,0.6071,-0.0112,0.4363,1.4,rule_markdown
SKU-IE3677,2026-04-16,16,PROMOTE,180.44,0.275,5.4286,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-04-23,17,PROMOTE,156.8,0.3,1.3988,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-04-30,18,MARKDOWN,154.0,0.3125,0.3452,-0.0112,0.4363,1.486,rule_markdown
SKU-IE3677,2026-05-07,19,MARKDOWN,151.2,0.325,0.5143,-0.0112,0.4363,1.5,rule_markdown
SKU-IE3677,2026-05-14,20,PROMOTE,242.67,0.35,1.0469,-0.0112,0.4363,1.5,rule_promote
SKU-IE3677,2026-05-21,21,MARKDOWN,285.6,0.3625,0.5357,-0.0112,0.4363,1.5,rule_markdown
SKU-IE3677,2026-05-28,22,MARKDOWN,357.0,0.3625,0.5714,-0.0112,0.4363,1.457,rule_markdown
SKU-IE3677,2026-06-04,23,PROMOTE,274.4,0.3875,1.0,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-06-11,24,PROMOTE,263.2,0.4125,3.8571,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-06-18,25,PROMOTE,329.0,0.4125,0.3214,-0.0112,0.4363,1.4,rule_promote
SKU-IE3677,2026-06-25,26,PROMOTE,257.6,0.425,0.4286,-0.0112,0.4363,1.386,rule_promote
SKU-IE3677,2026-07-02,27,PROMOTE,315.0,0.4375,0.4643,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-07-09,28,PROMOTE,410.67,0.45,3.4286,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-07-16,29,PROMOTE,301.0,0.4625,1.4286,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-07-23,30,PROMOTE,133.0,0.525,2.6786,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-07-30,31,PROMOTE,112.0,0.55,2.2347,-0.0112,0.4363,1.157,rule_promote
SKU-IE3677,2026-08-06,32,HOLD,126.0,0.55,0.5714,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-08-13,33,HOLD,144.0,0.55,0.0,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-08-20,34,HOLD,184.8,0.5875,1.2857,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-08-27,35,HOLD,173.6,0.6125,4.4286,-0.0112,0.4363,1.071,rule_hold
SKU-IE3677,2026-09-03,36,HOLD,173.6,0.6125,0.4286,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-09-10,37,HOLD,173.6,0.6125,0.0,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-09-17,38,HOLD,434.0,0.6125,0.0,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-09-24,39,HOLD,406.0,0.6375,1.7143,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-10-01,40,HOLD,261.33,0.65,2.9286,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-10-08,41,HOLD,189.0,0.6625,1.3571,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-10-15,42,HOLD,80.5,0.7125,3.1429,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-10-22,43,HOLD,107.33,0.7125,1.0714,-0.0112,0.4363,1.0,rule_hold
SKU-IE3677,2026-10-29,44,HOLD,70.0,0.75,0.9286,-0.0112,0.4363,1.057,rule_hold
SKU-IE3677,2026-11-05,45,HOLD,66.5,0.7625,0.9714,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-11-12,46,HOLD,64.0,0.8,1.702,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-11-19,47,HOLD,43.56,0.825,1.0857,-0.0112,0.4363,1.1,rule_hold
SKU-IE3677,2026-11-26,48,PROMOTE,52.0,0.8375,0.6556,-0.0112,0.4363,1.157,rule_promote
SKU-IE3677,2026-12-03,49,PROMOTE,38.5,0.8625,0.8469,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-12-10,50,PROMOTE,61.6,0.8625,0.2429,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-12-17,51,PROMOTE,37.33,0.9,1.9286,-0.0112,0.4363,1.3,rule_promote
SKU-IE3677,2026-12-24,52,PROMOTE,32.67,0.9125,1.5571,-0.0112,0.4363,1.3,rule_promote
SKU-JI2581,2026-01-01,1,,,,1.0,-0.1824,0.4451,,cold_start
SKU-JI2581,2026-01-08,2,,,,1.0,-0.1824,0.4451,,cold_start
SKU-JI2581,2026-01-15,3,,,,1.0,-0.1824,0.4451,,cold_start
SKU-JI2581,2026-01-22,4,,,,1.0,-0.1824,0.4451,,cold_start
SKU-JI2581,2026-01-29,5,MARKDOWN,168.0,0.1429,0.0,-0.1824,0.4451,0.857,rule_markdown
SKU-JI2581,2026-02-05,6,MARKDOWN,336.0,0.1429,0.0,-0.1824,0.4451,0.9,rule_markdown
SKU-JI2581,2026-02-12,7,MARKDOWN,999.0,0.1429,0.5714,-0.1824,0.4451,0.9,rule_markdown
SKU-JI2581,2026-02-19,8,HOLD,999.0,0.1429,1.0,-0.1824,0.4451,0.9,rule_hold
SKU-JI2581,2026-02-26,9,HOLD,999.0,0.1429,1.0,-0.1824,0.4451,0.957,rule_hold
SKU-JI2581,2026-03-05,10,HOLD,308.0,0.2143,1.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-03-12,11,MARKDOWN,308.0,0.2143,0.2857,-0.1824,0.4451,1.0,rule_markdown
SKU-JI2581,2026-03-19,12,HOLD,140.0,0.2857,2.1429,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-03-26,13,HOLD,140.0,0.2857,0.8571,-0.1824,0.4451,1.057,rule_hold
SKU-JI2581,2026-04-02,14,MARKDOWN,280.0,0.2857,0.0,-0.1824,0.4451,1.4,rule_markdown
SKU-JI2581,2026-04-09,15,MARKDOWN,280.0,0.2857,0.0,-0.1824,0.4451,1.4,rule_markdown
SKU-JI2581,2026-04-16,16,MARKDOWN,999.0,0.2857,0.7143,-0.1824,0.4451,1.4,rule_markdown
SKU-JI2581,2026-04-23,17,PROMOTE,999.0,0.2857,1.0,-0.1824,0.4451,1.4,rule_promote
SKU-JI2581,2026-04-30,18,PROMOTE,999.0,0.2857,1.0,-0.1824,0.4451,1.486,rule_promote
SKU-JI2581,2026-05-07,19,PROMOTE,999.0,0.2857,1.0,-0.1824,0.4451,1.5,rule_promote
SKU-JI2581,2026-05-14,20,PROMOTE,252.0,0.3571,1.0,-0.1824,0.4451,1.5,rule_promote
SKU-JI2581,2026-05-21,21,MARKDOWN,252.0,0.3571,0.5714,-0.1824,0.4451,1.5,rule_markdown
SKU-JI2581,2026-05-28,22,MARKDOWN,252.0,0.3571,0.0,-0.1824,0.4451,1.457,rule_markdown
SKU-JI2581,2026-06-04,23,PROMOTE,65.33,0.5,5.5714,-0.1824,0.4451,1.4,rule_promote
SKU-JI2581,2026-06-11,24,PROMOTE,35.0,0.6429,1.2143,-0.1824,0.4451,1.4,rule_promote
SKU-JI2581,2026-06-18,25,PROMOTE,22.4,0.7143,2.8929,-0.1824,0.4451,1.4,rule_promote
SKU-JI2581,2026-06-25,26,PROMOTE,22.4,0.7143,0.0,-0.1824,0.4451,1.386,rule_promote
SKU-JI2581,2026-07-02,27,PROMOTE,37.33,0.7143,0.0,-0.1824,0.4451,1.3,rule_promote
SKU-JI2581,2026-07-09,28,PROMOTE,42.0,0.7857,1.0714,-0.1824,0.4451,1.3,rule_promote
SKU-JI2581,2026-07-16,29,PROMOTE,84.0,0.7857,0.4286,-0.1824,0.4451,1.3,rule_promote
SKU-JI2581,2026-07-23,30,PROMOTE,28.0,0.8571,2.1429,-0.1824,0.4451,1.3,rule_promote
SKU-JI2581,2026-07-30,31,PROMOTE,28.0,0.8571,0.8571,-0.1824,0.4451,1.157,rule_promote
SKU-JI2581,2026-08-06,32,HOLD,28.0,0.8667,2.1429,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-08-13,33,HOLD,28.0,0.8667,0.4286,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-08-20,34,HOLD,56.0,0.8667,0.0,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-08-27,35,HOLD,56.0,0.8667,0.0,-0.1824,0.4451,1.071,rule_hold
SKU-JI2581,2026-09-03,36,HOLD,28.0,0.9333,0.8571,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-09-10,37,HOLD,28.0,0.9333,0.4286,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-09-17,38,HOLD,0.0,1.0,3.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-09-24,39,HOLD,14.0,0.9375,0.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-10-01,40,HOLD,28.0,0.9375,0.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-10-08,41,HOLD,28.0,0.9375,0.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-10-15,42,HOLD,844.29,0.9375,1.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-10-22,43,HOLD,844.29,0.9375,1.0,-0.1824,0.4451,1.0,rule_hold
SKU-JI2581,2026-10-29,44,HOLD,844.29,0.9375,1.0,-0.1824,0.4451,1.057,rule_hold
SKU-JI2581,2026-11-05,45,HOLD,0.0,1.0,1.0,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-11-12,46,HOLD,0.0,1.0,0.1429,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-11-19,47,HOLD,0.0,1.0,0.0,-0.1824,0.4451,1.1,rule_hold
SKU-JI2581,2026-11-26,48,HOLD,0.0,1.0,0.0,-0.1824,0.4451,1.157,rule_hold
SKU-JI2581,2026-12-03,49,HOLD,0.0,1.0,0.8571,-0.1824,0.4451,1.3,rule_hold
SKU-JI2581,2026-12-10,50,HOLD,0.0,1.0,1.0,-0.1824,0.4451,1.3,rule_hold
SKU-JI2581,2026-12-17,51,PROMOTE,999.0,0.8889,1.0,-0.1824,0.4451,1.3,rule_promote
SKU-JI2581,2026-12-24,52,PROMOTE,999.0,0.8889,1.0,-0.1824,0.4451,1.3,rule_promote
SKU-JI4335,2026-01-01,1,,,,1.0,-0.0112,0.4573,,cold_start
SKU-JI4335,2026-01-08,2,,,,1.0,-0.0112,0.4573,,cold_start
SKU-JI4335,2026-01-15,3,,,,1.0,-0.0112,0.4573,,cold_start
SKU-JI4335,2026-01-22,4,,,,1.0,-0.0112,0.4573,,cold_start
SKU-JI4335,2026-01-29,5,HOLD,532.0,0.05,2.2143,-0.0112,0.4573,0.857,rule_hold
SKU-JI4335,2026-02-05,6,MARKDOWN,999.0,0.05,0.2143,-0.0112,0.4573,0.9,rule_markdown
SKU-JI4335,2026-02-12,7,MARKDOWN,999.0,0.05,0.0,-0.0112,0.4573,0.9,rule_markdown
SKU-JI4335,2026-02-19,8,MARKDOWN,999.0,0.05,0.0,-0.0112,0.4573,0.9,rule_markdown
SKU-JI4335,2026-02-26,9,HOLD,999.0,0.05,0.8571,-0.0112,0.4573,0.957,rule_hold
SKU-JI4335,2026-03-05,10,HOLD,681.33,0.0875,1.0,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-03-12,11,HOLD,681.33,0.0875,2.5714,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-03-19,12,MARKDOWN,397.6,0.1125,0.2857,-0.0112,0.4573,1.0,rule_markdown
SKU-JI4335,2026-03-26,13,HOLD,276.0,0.1375,3.4571,-0.0112,0.4573,1.057,rule_hold
SKU-JI4335,2026-04-02,14,PROMOTE,227.5,0.1875,1.8357,-0.0112,0.4573,1.4,rule_promote
SKU-JI4335,2026-04-09,15,PROMOTE,227.5,0.1875,1.0612,-0.0112,0.4573,1.4,rule_promote
SKU-JI4335,2026-04-16,16,PROMOTE,170.8,0.2375,1.4107,-0.0112,0.4573,1.4,rule_promote
SKU-JI4335,2026-04-23,17,MARKDOWN,165.2,0.2625,0.5587,-0.0112,0.4573,1.4,rule_markdown
SKU-JI4335,2026-04-30,18,MARKDOWN,275.33,0.2625,0.4327,-0.0112,0.4573,1.486,rule_markdown
SKU-JI4335,2026-05-07,19,MARKDOWN,174.22,0.3,0.7857,-0.0112,0.4573,1.5,rule_markdown
SKU-JI4335,2026-05-14,20,PROMOTE,185.5,0.3375,2.1214,-0.0112,0.4573,1.5,rule_promote
SKU-JI4335,2026-05-21,21,PROMOTE,178.5,0.3625,1.5714,-0.0112,0.4573,1.5,rule_promote
SKU-JI4335,2026-05-28,22,PROMOTE,155.56,0.375,0.8316,-0.0112,0.4573,1.457,rule_promote
SKU-JI4335,2026-06-04,23,MARKDOWN,196.0,0.3875,0.4736,-0.0112,0.4573,1.4,rule_markdown
SKU-JI4335,2026-06-11,24,PROMOTE,184.0,0.425,0.9286,-0.0112,0.4573,1.4,rule_promote
SKU-JI4335,2026-06-18,25,PROMOTE,210.0,0.4375,1.7786,-0.0112,0.4573,1.4,rule_promote
SKU-JI4335,2026-06-25,26,PROMOTE,205.33,0.45,0.5357,-0.0112,0.4573,1.386,rule_promote
SKU-JI4335,2026-07-02,27,PROMOTE,246.4,0.45,0.3214,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-07-09,28,PROMOTE,229.6,0.4875,2.3143,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-07-16,29,PROMOTE,224.0,0.5,2.1786,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-07-23,30,PROMOTE,218.4,0.5125,0.8357,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-07-30,31,PROMOTE,177.33,0.525,0.2786,-0.0112,0.4573,1.157,rule_promote
SKU-JI4335,2026-08-06,32,HOLD,354.67,0.525,0.6714,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-08-13,33,HOLD,345.33,0.5375,0.6429,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-08-20,34,HOLD,245.0,0.5625,3.2143,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-08-27,35,HOLD,326.67,0.5625,1.5,-0.0112,0.4573,1.071,rule_hold
SKU-JI4335,2026-09-03,36,HOLD,326.67,0.5625,0.0,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-09-10,37,HOLD,231.0,0.5875,1.4286,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-09-17,38,HOLD,462.0,0.5875,1.9286,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-09-24,39,HOLD,298.67,0.6,0.6429,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-10-01,40,HOLD,135.33,0.6375,3.0,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-10-08,41,HOLD,126.0,0.6625,2.0714,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-10-15,42,HOLD,104.0,0.675,0.6429,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-10-22,43,HOLD,71.56,0.7125,1.0612,-0.0112,0.4573,1.0,rule_hold
SKU-JI4335,2026-10-29,44,HOLD,107.33,0.7125,0.6653,-0.0112,0.4573,1.057,rule_hold
SKU-JI4335,2026-11-05,45,HOLD,161.0,0.7125,0.0,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-11-12,46,HOLD,154.0,0.725,0.6786,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-11-19,47,HOLD,294.0,0.7375,0.8571,-0.0112,0.4573,1.1,rule_hold
SKU-JI4335,2026-11-26,48,PROMOTE,100.8,0.775,6.6429,-0.0112,0.4573,1.157,rule_promote
SKU-JI4335,2026-12-03,49,PROMOTE,100.8,0.775,1.7857,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-12-10,50,PROMOTE,126.0,0.775,0.0,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-12-17,51,PROMOTE,119.0,0.7875,0.6786,-0.0112,0.4573,1.3,rule_promote
SKU-JI4335,2026-12-24,52,PROMOTE,140.0,0.8125,2.0,-0.0112,0.4573,1.3,rule_promote
SKU-JH9065,2026-01-01,1,,,,1.0,-0.0141,0.4304,,cold_start
